t (s),E_ID,S_ID,t (h),Timestamp,DO,ORP,pH,EC,Temp,Valve_Position
1700,50,A2,0:28,59:20.1,6.34,459.8,7.668,1153,23.162,Closed
1710,50,A2,0:28,59:30.1,6.33,460.6,7.667,1153,23.158,Closed
1720,50,A2,0:28,59:40.1,6.33,459.5,7.668,1153,23.155,Closed
1730,50,A2,0:28,59:50.1,6.31,459.5,7.668,1152,23.151,Closed
1740,50,A2,0:29,00:00.1,6.31,459.8,7.668,1152,23.147,Closed
1750,50,A2,0:29,00:10.1,6.3,460.4,7.669,1152,23.142,Closed
1760,50,A2,0:29,00:20.1,6.29,460.8,7.666,1151,23.137,Closed
1770,50,A2,0:29,00:30.1,6.28,460.8,7.668,1151,23.134,Closed
1780,50,A2,0:29,00:40.1,6.27,460.2,7.669,1151,23.13,Closed
1790,50,A2,0:29,00:50.1,6.27,461.2,7.667,1151,23.127,Closed
1800,50,A2,0:30,01:00.1,6.26,461.7,7.666,1150,23.123,Closed
1810,50,A2,0:30,01:10.1,6.25,462.4,7.667,1150,23.118,Closed
1820,50,A2,0:30,01:20.1,6.24,461.8,7.667,1150,23.116,Closed
1830,50,A2,0:30,01:30.1,6.24,461.7,7.667,1150,23.114,Closed
1840,50,A2,0:30,01:40.1,6.23,461.2,7.666,1149,23.111,Closed
1850,50,A2,0:30,01:50.1,6.22,461.1,7.667,1149,23.103,Closed
1860,50,A2,0:31,02:00.1,6.21,462.4,7.668,1149,23.101,Closed
1870,50,A2,0:31,02:10.1,6.21,462.5,7.669,1149,23.098,Closed
1880,50,A2,0:31,02:20.1,6.2,462.7,7.669,1148,23.095,Closed
1890,50,A2,0:31,02:30.1,6.19,462.5,7.669,1148,23.091,Closed
1900,50,A2,0:31,02:40.1,6.19,462.7,7.67,1148,23.089,Closed
1910,50,A2,0:31,02:50.1,6.18,463,7.669,1148,23.085,Closed
1920,50,A2,0:32,03:00.1,6.18,464,7.667,1147,23.082,Closed
1930,50,A2,0:32,03:10.1,6.18,464.5,7.666,1147,23.078,Closed
1940,50,A2,0:32,03:20.1,6.17,464.7,7.663,1147,23.072,Closed
1950,50,A2,0:32,03:30.1,6.17,464,7.662,1147,23.068,Closed
1960,50,A2,0:32,03:40.1,6.17,464.1,7.664,1146,23.065,Closed
1970,50,A2,0:32,03:50.1,6.17,464.3,7.663,1146,23.06,Closed
1980,50,A2,0:33,04:00.1,6.16,465.4,7.663,1146,23.057,Closed
1990,50,A2,0:33,04:10.1,6.16,465.2,7.664,1146,23.054,Closed
2000,50,A2,0:33,04:20.1,6.16,464.7,7.663,1145,23.05,Closed
2010,50,A2,0:33,04:30.1,6.16,464.9,7.663,1145,23.042,Closed
2020,50,A2,0:33,04:40.1,6.15,465.7,7.664,1145,23.039,Closed
2030,50,A2,0:33,04:50.1,6.15,465.9,7.665,1145,23.037,Closed
2040,50,A2,0:34,05:00.1,6.15,465.1,7.664,1144,23.033,Closed
2050,50,A2,0:34,05:10.1,6.18,465.2,7.666,1144,23.029,Closed
2060,50,A2,0:34,05:20.1,6.22,466.1,7.665,1144,23.024,Closed
2070,50,A2,0:34,05:30.1,6.26,466.2,7.662,1144,23.023,Closed
2080,50,A2,0:34,05:40.1,6.28,467.7,7.661,1143,23.018,Closed
2090,50,A2,0:34,05:50.1,6.31,466.9,7.665,1143,23.011,Closed
2100,50,A2,0:35,06:00.1,6.33,467.6,7.665,1143,23.008,Closed
2110,50,A2,0:35,06:10.1,6.34,467.4,7.663,1143,23.002,Closed
2120,50,A2,0:35,06:20.1,6.36,467,7.662,1143,22.997,Closed
2130,50,A2,0:35,06:30.1,6.34,468,7.661,1142,22.991,Closed
2140,50,A2,0:35,06:40.1,6.31,467.5,7.661,1142,22.989,Closed
2150,50,A2,0:35,06:50.1,6.29,468.7,7.663,1142,22.983,Closed
2160,50,A2,0:36,07:00.1,6.28,469.5,7.662,1142,22.981,Closed
2170,50,A2,0:36,07:10.1,6.26,468.5,7.664,1142,22.979,Closed
2180,50,A2,0:36,07:20.1,6.25,469.7,7.664,1141,22.975,Closed
2190,50,A2,0:36,07:30.1,6.23,470.5,7.662,1141,22.972,Closed
2200,50,A2,0:36,07:40.1,6.22,470.5,7.662,1141,22.967,Closed
2210,50,A2,0:36,07:50.1,6.2,471.2,7.661,1141,22.964,Closed
2220,50,A2,0:37,08:00.1,6.19,470.7,7.661,1140,22.961,Closed
2230,50,A2,0:37,08:10.1,6.18,470.4,7.661,1140,22.961,Closed
2240,50,A2,0:37,08:20.1,6.17,472.3,7.662,1140,22.956,Closed
2250,50,A2,0:37,08:30.1,6.15,471.8,7.661,1140,22.952,Closed
2260,50,A2,0:37,08:40.1,6.14,471.4,7.663,1140,22.948,Closed
2270,50,A2,0:37,08:50.1,6.13,472.6,7.662,1139,22.947,Closed
2280,50,A2,0:38,09:00.1,6.12,472.5,7.663,1139,22.942,Closed
2290,50,A2,0:38,09:10.1,6.11,472.2,7.664,1139,22.94,Closed
2300,50,A2,0:38,09:20.1,6.09,473.2,7.664,1139,22.94,Closed
2310,50,A2,0:38,09:30.1,6.09,474.6,7.662,1138,22.939,Closed
2320,50,A2,0:38,09:40.1,6.07,474.3,7.664,1138,22.934,Closed
2330,50,A2,0:38,09:50.1,6.06,474.1,7.663,1138,22.93,Closed
2340,50,A2,0:39,10:00.1,6.05,475.3,7.66,1138,22.926,Closed
2350,50,A2,0:39,10:10.1,6.04,475.8,7.661,1138,22.922,Closed
2360,50,A2,0:39,10:20.1,6.02,475,7.662,1137,22.919,Closed
2370,50,A2,0:39,10:30.1,6.01,476,7.663,1137,22.915,Closed
2380,50,A2,0:39,10:40.1,6,476.8,7.662,1137,22.91,Closed
2390,50,A2,0:39,10:50.1,5.99,475.8,7.66,1137,22.905,Closed
2400,50,A2,0:40,11:00.1,5.98,476.2,7.662,1137,22.903,Closed
2410,50,A2,0:40,11:10.1,5.96,477.4,7.662,1136,22.898,Closed
2420,50,A2,0:40,11:20.1,5.95,477.7,7.662,1136,22.894,Closed
2430,50,A2,0:40,11:30.1,5.94,477.6,7.662,1136,22.887,Closed
2440,50,A2,0:40,11:40.1,5.92,478.4,7.662,1136,22.884,Closed
2450,50,A2,0:40,11:50.1,5.91,478.8,7.662,1136,22.883,Closed
2460,50,A2,0:41,12:00.1,5.9,479,7.662,1135,22.879,Closed
2470,50,A2,0:41,12:10.1,5.89,478.2,7.664,1135,22.873,Closed
2480,50,A2,0:41,12:20.1,5.88,479.7,7.662,1135,22.87,Closed
2490,50,A2,0:41,12:30.1,5.86,478.9,7.661,1135,22.865,Closed
2500,50,A2,0:41,12:40.1,5.85,480,7.662,1135,22.862,Closed
2510,50,A2,0:41,12:50.1,5.84,480,7.662,1134,22.858,Closed
2520,50,A2,0:42,13:00.1,5.83,479.5,7.662,1134,22.854,Closed
2530,50,A2,0:42,13:10.1,5.81,480.6,7.661,1134,22.849,Closed
2540,50,A2,0:42,13:20.1,5.8,481.1,7.66,1134,22.844,Closed
2550,50,A2,0:42,13:30.1,5.79,480.3,7.663,1134,22.841,Closed
2560,50,A2,0:42,13:40.1,5.78,481.2,7.663,1133,22.836,Closed
2570,50,A2,0:42,13:50.1,5.77,481.5,7.661,1133,22.832,Closed
2580,50,A2,0:43,14:00.1,5.76,481.5,7.66,1133,22.829,Closed
2590,50,A2,0:43,14:10.1,5.75,482,7.658,1133,22.825,Closed
2600,50,A2,0:43,14:20.1,5.74,482.4,7.661,1133,22.82,Closed
2610,50,A2,0:43,14:30.1,5.73,481.7,7.66,1132,22.816,Closed
2620,50,A2,0:43,14:40.1,5.72,483.6,7.658,1132,22.812,Closed
2630,50,A2,0:43,14:50.1,5.71,483,7.658,1132,22.809,Closed
2640,50,A2,0:44,15:00.1,5.69,482.3,7.66,1132,22.804,Closed
2650,50,A2,0:44,15:10.1,5.68,483.8,7.658,1132,22.803,Closed
2660,50,A2,0:44,15:20.1,5.67,483.7,7.658,1131,22.797,Closed
2670,50,A2,0:44,15:30.1,5.65,483.5,7.659,1131,22.791,Closed
2680,50,A2,0:44,15:40.1,5.63,484.5,7.657,1131,22.786,Closed
2690,50,A2,0:44,15:50.1,5.62,485.1,7.658,1131,22.783,Closed
2700,50,A2,0:45,16:00.1,5.6,484.3,7.659,1131,22.777,Closed
2710,50,A2,0:45,16:10.1,5.58,484.2,7.659,1131,22.771,Closed
2720,50,A2,0:45,16:20.1,5.57,484.4,7.661,1130,22.767,Closed
2730,50,A2,0:45,16:30.1,5.55,484.8,7.658,1130,22.762,Closed
2740,50,A2,0:45,16:40.1,5.54,484.4,7.659,1130,22.758,Closed
2750,50,A2,0:45,16:50.1,5.53,484.1,7.66,1130,22.754,Closed
2760,50,A2,0:46,17:00.1,5.52,485.1,7.66,1130,22.75,Closed
2770,50,A2,0:46,17:10.1,5.51,485.4,7.658,1129,22.745,Closed
2780,50,A2,0:46,17:20.1,5.5,485.2,7.661,1129,22.738,Closed
2790,50,A2,0:46,17:30.1,5.49,484.6,7.664,1129,22.734,Closed
2800,50,A2,0:46,17:40.1,5.48,484.2,7.664,1129,22.728,Closed
2810,50,A2,0:46,17:50.1,5.46,484.8,7.662,1129,22.725,Closed
2820,50,A2,0:47,18:00.1,5.45,486.1,7.661,1129,22.72,Closed
2830,50,A2,0:47,18:10.1,5.43,486.6,7.662,1128,22.716,Closed
2840,50,A2,0:47,18:20.1,5.42,487.3,7.661,1128,22.711,Closed
2850,50,A2,0:47,18:30.1,5.4,486.4,7.663,1128,22.706,Closed
2860,50,A2,0:47,18:40.1,5.39,486.9,7.661,1128,22.701,Closed
2870,50,A2,0:47,18:50.1,5.39,487.7,7.662,1128,22.698,Closed
2880,50,A2,0:48,19:00.1,5.37,488.2,7.662,1127,22.694,Closed
2890,50,A2,0:48,19:10.1,5.36,488.3,7.664,1127,22.688,Closed
2900,50,A2,0:48,19:20.1,5.35,487.9,7.663,1127,22.683,Closed
2910,50,A2,0:48,19:30.1,5.34,488.6,7.662,1127,22.68,Closed
2920,50,A2,0:48,19:40.1,5.33,489.2,7.662,1127,22.672,Closed
2930,50,A2,0:48,19:50.1,5.32,489.3,7.663,1127,22.667,Closed
2940,50,A2,0:49,20:00.1,5.31,489.3,7.663,1126,22.662,Closed
2950,50,A2,0:49,20:10.1,5.3,489.8,7.66,1126,22.656,Closed
2960,50,A2,0:49,20:20.1,5.29,490,7.662,1126,22.651,Closed
2970,50,A2,0:49,20:30.1,5.28,489.7,7.663,1126,22.646,Closed
2980,50,A2,0:49,20:40.1,5.27,489.4,7.662,1126,22.641,Closed
2990,50,A2,0:49,20:50.1,5.26,489.2,7.664,1125,22.638,Closed
3000,50,A2,0:50,21:00.1,5.24,489.1,7.664,1125,22.633,Closed
3010,50,A2,0:50,21:10.1,5.22,489.3,7.664,1125,22.629,Closed
3020,50,A2,0:50,21:20.1,5.2,489.2,7.663,1125,22.626,Closed
3030,50,A2,0:50,21:30.1,5.18,489.2,7.666,1125,22.622,Closed
3040,50,A2,0:50,21:40.1,5.16,489.9,7.664,1125,22.616,Closed
3050,50,A2,0:50,21:50.1,5.15,490.5,7.664,1124,22.609,Closed
3060,50,A2,0:51,22:00.1,5.13,491.3,7.664,1124,22.607,Closed
3070,50,A2,0:51,22:10.1,5.11,491,7.664,1124,22.605,Closed
3080,50,A2,0:51,22:20.1,5.1,491.2,7.665,1124,22.602,Closed
3090,50,A2,0:51,22:30.1,5.09,491.5,7.663,1124,22.598,Closed
3100,50,A2,0:51,22:40.1,5.08,491.6,7.664,1124,22.593,Closed
3110,50,A2,0:51,22:50.1,5.06,492,7.664,1123,22.588,Closed
3120,50,A2,0:52,23:00.1,5.05,491.8,7.666,1123,22.583,Closed
3130,50,A2,0:52,23:10.1,5.04,492.9,7.662,1123,22.581,Closed
3140,50,A2,0:52,23:20.1,5.03,493.9,7.667,1123,22.577,Closed
3150,50,A2,0:52,23:30.1,5.02,494.2,7.667,1123,22.569,Closed
3160,50,A2,0:52,23:40.1,5.01,493.9,7.666,1123,22.566,Closed
3170,50,A2,0:52,23:50.1,5,494.2,7.666,1122,22.562,Closed
3180,50,A2,0:53,24:00.1,4.99,494.5,7.666,1122,22.558,Closed
3190,50,A2,0:53,24:10.1,4.98,494.5,7.671,1122,22.555,Closed
3200,50,A2,0:53,24:20.1,4.97,494.5,7.667,1122,22.553,Closed
3210,50,A2,0:53,24:30.1,4.96,495.4,7.667,1122,22.546,Closed
3220,50,A2,0:53,24:40.1,4.95,496.4,7.667,1122,22.54,Closed
3230,50,A2,0:53,24:50.1,4.94,495.8,7.668,1122,22.536,Closed
3240,50,A2,0:54,25:00.1,4.93,495.8,7.671,1121,22.532,Closed
3250,50,A2,0:54,25:10.1,4.92,495.8,7.669,1121,22.526,Closed
3260,50,A2,0:54,25:20.1,4.91,496.8,7.669,1121,22.522,Closed
3270,50,A2,0:54,25:30.1,4.9,496.6,7.669,1121,22.518,Closed
3280,50,A2,0:54,25:40.1,4.89,496.6,7.669,1121,22.518,Closed
3290,50,A2,0:54,25:50.1,4.88,497.2,7.667,1121,22.511,Closed
3300,50,A2,0:55,26:00.1,4.87,497.9,7.667,1120,22.507,Closed
3310,50,A2,0:55,26:10.1,4.87,499,7.669,1120,22.502,Closed
3320,50,A2,0:55,26:20.1,4.86,499.1,7.671,1120,22.496,Closed
3330,50,A2,0:55,26:30.1,4.85,499.3,7.668,1120,22.492,Closed
3340,50,A2,0:55,26:40.1,4.83,499.5,7.671,1120,22.488,Closed
3350,50,A2,0:55,26:50.1,4.82,499.3,7.669,1120,22.484,Closed
3360,50,A2,0:56,27:00.1,4.81,498.8,7.666,1120,22.477,Closed
3370,50,A2,0:56,27:10.1,4.79,499.3,7.667,1119,22.471,Closed
3380,50,A2,0:56,27:20.1,4.78,499.7,7.668,1119,22.468,Closed
3390,50,A2,0:56,27:30.1,4.77,500,7.669,1119,22.463,Closed
3400,50,A2,0:56,27:40.1,4.76,500.1,7.67,1119,22.457,Closed
3410,50,A2,0:56,27:50.1,4.75,500.6,7.669,1119,22.45,Closed
3420,50,A2,0:57,28:00.1,4.74,500.9,7.67,1119,22.447,Closed
3430,50,A2,0:57,28:10.1,4.74,501.5,7.671,1119,22.445,Closed
