t (s),E_ID,S_ID,t (h),Timestamp,DO,ORP,pH,EC,Temp,Valve_Position
350,100,A2,0:05,43:50.1,3.81,501.3,7.733,1299,23.336,Closed
360,100,A2,0:06,44:00.1,3.69,501.1,7.742,1306,23.344,Closed
370,100,A2,0:06,44:10.1,3.6,501.1,7.75,1301,23.363,Closed
380,100,A2,0:06,44:20.1,3.57,501.3,7.755,1305,23.387,Closed
390,100,A2,0:06,44:30.1,3.57,501.5,7.76,1299,23.536,Closed
400,100,A2,0:06,44:40.1,3.58,502.2,7.765,1309,23.536,Closed
410,100,A2,0:06,44:50.1,3.59,502.7,7.771,1314,23.546,Closed
420,100,A2,0:07,45:00.1,3.66,503.4,7.777,1311,23.557,Closed
430,100,A2,0:07,45:10.1,3.77,504.1,7.78,1101,23.572,Closed
440,100,A2,0:07,45:20.1,3.89,504.8,7.784,1268,23.585,Closed
450,100,A2,0:07,45:30.1,4.02,505.2,7.79,1289,23.599,Closed
460,100,A2,0:07,45:40.1,4.12,505.9,7.791,1289,23.618,Closed
470,100,A2,0:07,45:50.1,4.2,506.5,7.796,1293,23.637,Closed
480,100,A2,0:08,46:00.1,4.28,507.2,7.796,1296,23.66,Closed
490,100,A2,0:08,46:10.1,4.35,507.8,7.798,1289,23.683,Closed
500,100,A2,0:08,46:20.1,4.41,508.4,7.8,1284,23.707,Closed
510,100,A2,0:08,46:30.1,4.47,509.1,7.801,1278,23.727,Closed
520,100,A2,0:08,46:40.1,4.52,509.7,7.803,1282,23.749,Closed
530,100,A2,0:08,46:50.1,4.59,510.1,7.804,1282,23.768,Closed
540,100,A2,0:09,47:00.1,4.62,510.7,7.807,1276,23.791,Closed
550,100,A2,0:09,47:10.1,4.68,511.1,7.807,1272,23.816,Closed
560,100,A2,0:09,47:20.1,4.73,511.6,7.809,1295,23.835,Closed
570,100,A2,0:09,47:30.1,4.76,512.2,7.81,1288,23.854,Closed
580,100,A2,0:09,47:40.1,4.79,512.6,7.811,1296,23.874,Closed
590,100,A2,0:09,47:50.1,4.83,513.2,7.812,1292,23.895,Closed
600,100,A2,0:10,48:00.1,4.86,513.6,7.813,1283,23.915,Closed
610,100,A2,0:10,48:10.1,4.88,514.2,7.815,1282,23.934,Closed
620,100,A2,0:10,48:20.1,4.9,514.7,7.817,1287,23.952,Closed
630,100,A2,0:10,48:30.1,4.92,515,7.816,1293,23.971,Closed
640,100,A2,0:10,48:40.1,4.94,515.3,7.818,1290,23.988,Closed
650,100,A2,0:10,48:50.1,4.95,515.8,7.818,1289,24.007,Closed
660,100,A2,0:11,49:00.1,4.96,515.9,7.817,1284,24.026,Closed
670,100,A2,0:11,49:10.1,4.97,516.4,7.819,1285,24.04,Closed
680,100,A2,0:11,49:20.1,4.96,516.8,7.817,1283,24.055,Closed
690,100,A2,0:11,49:30.1,4.97,517.2,7.82,1286,24.069,Closed
700,100,A2,0:11,49:40.1,5,517.5,7.817,1285,24.084,Closed
710,100,A2,0:11,49:50.1,5.03,517.9,7.821,1281,24.099,Closed
720,100,A2,0:12,50:00.1,5.06,518.3,7.819,1276,24.11,Closed
730,100,A2,0:12,50:10.1,5.1,518.5,7.823,1265,24.124,Closed
740,100,A2,0:12,50:20.1,5.14,519,7.824,1262,24.137,Closed
750,100,A2,0:12,50:30.1,5.18,519.2,7.825,1282,24.148,Closed
760,100,A2,0:12,50:40.1,5.24,519.7,7.826,1275,24.159,Closed
770,100,A2,0:12,50:50.1,5.3,520,7.827,1269,24.173,Closed
780,100,A2,0:13,51:00.1,5.33,520.4,7.829,1269,24.185,Closed
790,100,A2,0:13,51:10.1,5.35,520.7,7.83,1264,24.194,Closed
800,100,A2,0:13,51:20.1,5.39,521.2,7.831,1254,24.202,Closed
810,100,A2,0:13,51:30.1,5.45,521.7,7.832,1253,24.215,Closed
820,100,A2,0:13,51:40.1,5.5,521.9,7.83,1263,24.221,Closed
830,100,A2,0:13,51:50.1,5.49,522.2,7.829,1262,24.228,Closed
840,100,A2,0:14,52:00.1,5.48,522.7,7.831,1283,24.236,Closed
850,100,A2,0:14,52:10.1,5.46,522.8,7.832,1279,24.244,Closed
860,100,A2,0:14,52:20.1,5.44,523.3,7.831,1275,24.25,Closed
870,100,A2,0:14,52:30.1,5.42,523.5,7.832,1269,24.258,Closed
880,100,A2,0:14,52:40.1,5.41,523.8,7.834,1263,24.264,Closed
890,100,A2,0:14,52:50.1,5.4,524.2,7.833,1263,24.27,Closed
900,100,A2,0:15,53:00.1,5.49,524.5,7.831,1268,24.277,Closed
910,100,A2,0:15,53:10.1,5.42,524.9,7.833,1260,24.283,Closed
920,100,A2,0:15,53:20.1,5.43,525.2,7.836,1265,24.29,Closed
930,100,A2,0:15,53:30.1,5.45,525.5,7.834,1262,24.298,Closed
940,100,A2,0:15,53:40.1,5.48,525.9,7.834,1273,24.303,Closed
950,100,A2,0:15,53:50.1,5.5,526.3,7.835,1268,24.309,Closed
960,100,A2,0:16,54:00.1,5.49,526.5,7.838,1270,24.313,Closed
970,100,A2,0:16,54:10.1,5.54,527,7.838,1261,24.318,Closed
980,100,A2,0:16,54:20.1,5.55,527.4,7.841,1267,24.324,Closed
990,100,A2,0:16,54:30.1,5.54,527.5,7.838,1266,24.327,Closed
1000,100,A2,0:16,54:40.1,5.49,527.9,7.839,1267,24.329,Closed
1010,100,A2,0:16,54:50.1,5.45,528.3,7.838,1265,24.333,Closed
1020,100,A2,0:17,55:00.1,5.42,528.6,7.838,1265,24.336,Closed
1030,100,A2,0:17,55:10.1,5.39,528.8,7.839,1276,24.34,Closed
1040,100,A2,0:17,55:20.1,5.37,529.3,7.839,1273,24.346,Closed
1050,100,A2,0:17,55:30.1,5.35,529.5,7.839,1272,24.347,Closed
1060,100,A2,0:17,55:40.1,5.32,530,7.84,1270,24.35,Closed
1070,100,A2,0:17,55:50.1,5.31,530.2,7.837,1265,24.352,Closed
1080,100,A2,0:18,56:00.1,5.28,530.6,7.839,1263,24.352,Closed
1090,100,A2,0:18,56:10.1,5.25,530.9,7.839,1260,24.354,Closed
1100,100,A2,0:18,56:20.1,5.24,531.4,7.839,1261,24.357,Closed
1110,100,A2,0:18,56:30.1,5.21,531.5,7.84,1261,24.354,Closed
1120,100,A2,0:18,56:40.1,5.21,531.6,7.842,1256,24.357,Closed
1130,100,A2,0:18,56:50.1,5.24,532,7.842,1259,24.357,Closed
1140,100,A2,0:19,57:00.1,5.34,532.3,7.841,1256,24.357,Closed
1150,100,A2,0:19,57:10.1,5.44,532.7,7.842,1257,24.358,Closed
1160,100,A2,0:19,57:20.1,5.52,532.9,7.844,1265,24.358,Closed
1170,100,A2,0:19,57:30.1,5.59,533.2,7.844,1265,24.359,Closed
1180,100,A2,0:19,57:40.1,5.67,533.3,7.845,1259,24.358,Closed
1190,100,A2,0:19,57:50.1,5.77,533.5,7.843,1261,24.358,Closed
1200,100,A2,0:20,58:00.1,5.92,533.9,7.844,1263,24.359,Closed
1210,100,A2,0:20,58:10.1,6.09,534.1,7.843,1262,24.358,Closed
1220,100,A2,0:20,58:20.1,6.3,534.2,7.842,1261,24.357,Closed
1230,100,A2,0:20,58:30.1,6.56,534.5,7.844,1266,24.355,Closed
1240,100,A2,0:20,58:40.1,6.76,534.6,7.84,1263,24.352,Closed
1250,100,A2,0:20,58:50.1,6.95,534.8,7.84,1261,24.353,Closed
1260,100,A2,0:21,59:00.1,7.14,534.9,7.843,1255,24.353,Closed
1270,100,A2,0:21,59:10.1,7.32,535.1,7.844,1258,24.354,Closed
1280,100,A2,0:21,59:20.1,7.48,535.3,7.845,1261,24.35,Closed
1290,100,A2,0:21,59:30.1,7.61,535.5,7.842,1263,24.347,Closed
1300,100,A2,0:21,59:40.1,7.73,535.5,7.846,1265,24.344,Closed
1310,100,A2,0:21,59:50.1,7.83,535.7,7.844,1264,24.341,Closed
1320,100,A2,0:22,00:00.1,7.94,535.7,7.841,1263,24.339,Closed
1330,100,A2,0:22,00:10.1,7.94,536.1,7.842,1262,24.337,Closed
1340,100,A2,0:22,00:20.1,7.97,536.3,7.844,1263,24.334,Closed
1350,100,A2,0:22,00:30.1,8.03,536.2,7.846,1264,24.332,Closed
1360,100,A2,0:22,00:40.1,8.09,536.4,7.844,1264,24.33,Closed
1370,100,A2,0:22,00:50.1,8.14,536.5,7.846,1263,24.325,Closed
1380,100,A2,0:23,01:00.1,8.16,536.5,7.846,1263,24.321,Closed
1390,100,A2,0:23,01:10.1,8.17,536.6,7.847,1263,24.319,Closed
1400,100,A2,0:23,01:20.1,8.13,536.6,7.846,1262,24.314,Closed
1410,100,A2,0:23,01:30.1,8.07,536.8,7.846,1262,24.31,Closed
1420,100,A2,0:23,01:40.1,8.02,536.8,7.845,1262,24.305,Closed
1430,100,A2,0:23,01:50.1,7.98,536.9,7.846,1261,24.301,Closed
1440,100,A2,0:24,02:00.1,7.91,537,7.846,1257,24.299,Closed
1450,100,A2,0:24,02:10.1,7.84,536.9,7.844,1244,24.291,Closed
1460,100,A2,0:24,02:20.1,7.77,537,7.846,1253,24.286,Closed
1470,100,A2,0:24,02:30.1,7.72,537.3,7.846,1252,24.283,Closed
1480,100,A2,0:24,02:40.1,7.68,536.9,7.846,1246,24.276,Closed
1490,100,A2,0:24,02:50.1,7.63,537.1,7.842,1248,24.27,Closed
1500,100,A2,0:25,03:00.1,7.58,537.1,7.842,1245,24.264,Closed
1510,100,A2,0:25,03:10.1,7.52,537.3,7.844,1239,24.258,Closed
1520,100,A2,0:25,03:20.1,7.45,537.5,7.844,1238,24.253,Closed
1530,100,A2,0:25,03:30.1,7.39,537.5,7.844,1251,24.246,Closed
1540,100,A2,0:25,03:40.1,7.33,537.5,7.845,1245,24.238,Closed
1550,100,A2,0:25,03:50.1,7.27,537.5,7.844,1244,24.231,Closed
1560,100,A2,0:26,04:00.1,7.21,537.6,7.846,1244,24.225,Closed
1570,100,A2,0:26,04:10.1,7.14,537.7,7.845,1241,24.218,Closed
1580,100,A2,0:26,04:20.1,7.14,537.7,7.848,1240,24.213,Closed
1590,100,A2,0:26,04:30.1,7.12,538,7.846,1243,24.207,Closed
1600,100,A2,0:26,04:40.1,7.06,538.1,7.846,1243,24.204,Closed
1610,100,A2,0:26,04:50.1,7.02,537.9,7.848,1243,24.195,Closed
1620,100,A2,0:27,05:00.1,6.96,538.2,7.848,1242,24.186,Closed
1630,100,A2,0:27,05:10.1,6.87,538.2,7.846,1241,24.177,Closed
1640,100,A2,0:27,05:20.1,6.84,538.2,7.847,1242,24.169,Closed
1650,100,A2,0:27,05:30.1,6.83,538.2,7.847,1241,24.165,Closed
1660,100,A2,0:27,05:40.1,6.73,538.2,7.847,1241,24.157,Closed
1670,100,A2,0:27,05:50.1,6.65,538.3,7.846,1240,24.151,Closed
1680,100,A2,0:28,06:00.1,6.57,538.4,7.847,1241,24.145,Closed
1690,100,A2,0:28,06:10.1,6.51,538.4,7.845,1241,24.138,Closed
1700,100,A2,0:28,06:20.1,6.45,538.6,7.846,1241,24.132,Closed
1710,100,A2,0:28,06:30.1,6.39,538.6,7.846,1241,24.128,Closed
1720,100,A2,0:28,06:40.1,6.34,538.7,7.845,1247,24.12,Closed
1730,100,A2,0:28,06:50.1,6.28,538.7,7.846,1248,24.117,Closed
1740,100,A2,0:29,07:00.1,6.23,538.7,7.846,1248,24.11,Closed
1750,100,A2,0:29,07:10.1,6.18,539,7.85,1249,24.105,Closed
1760,100,A2,0:29,07:20.1,6.15,538.9,7.846,1243,24.1,Closed
1770,100,A2,0:29,07:30.1,6.1,539,7.847,1238,24.094,Closed
1780,100,A2,0:29,07:40.1,6.05,538.9,7.846,1241,24.091,Closed
1790,100,A2,0:29,07:50.1,6.01,539,7.847,1242,24.083,Closed
1800,100,A2,0:30,08:00.1,5.97,538.9,7.846,1241,24.076,Closed
1810,100,A2,0:30,08:10.1,5.93,538.9,7.846,1243,24.073,Closed
1820,100,A2,0:30,08:20.1,5.89,539.1,7.845,1243,24.067,Closed
1830,100,A2,0:30,08:30.1,5.85,539,7.846,1242,24.063,Closed
1840,100,A2,0:30,08:40.1,5.81,539.1,7.848,1246,24.057,Closed
1850,100,A2,0:30,08:50.1,5.78,539,7.846,1246,24.05,Closed
1860,100,A2,0:31,09:00.1,5.74,539.1,7.847,1246,24.044,Closed
1870,100,A2,0:31,09:10.1,5.71,539,7.848,1244,24.039,Closed
1880,100,A2,0:31,09:20.1,5.67,538.9,7.848,1245,24.035,Closed
1890,100,A2,0:31,09:30.1,5.64,539.1,7.848,1243,24.027,Closed
1900,100,A2,0:31,09:40.1,5.61,539.2,7.848,1243,24.022,Closed
1910,100,A2,0:31,09:50.1,5.58,539.2,7.848,1242,24.012,Closed
1920,100,A2,0:32,10:00.1,5.55,539.2,7.848,1241,24.008,Closed
1930,100,A2,0:32,10:10.1,5.52,539.1,7.848,1241,24.001,Closed
1940,100,A2,0:32,10:20.1,5.5,539.3,7.848,1241,23.994,Closed
1950,100,A2,0:32,10:30.1,5.47,539.4,7.85,1241,23.989,Closed
1960,100,A2,0:32,10:40.1,5.44,539.4,7.848,1242,23.982,Closed
1970,100,A2,0:32,10:50.1,5.42,539.3,7.85,1241,23.974,Closed
1980,100,A2,0:33,11:00.1,5.39,539.3,7.849,1241,23.969,Closed
1990,100,A2,0:33,11:10.1,5.36,539.4,7.849,1240,23.963,Closed
2000,100,A2,0:33,11:20.1,5.34,539.3,7.85,1239,23.957,Closed
2010,100,A2,0:33,11:30.1,5.32,539.4,7.848,1239,23.953,Closed
2020,100,A2,0:33,11:40.1,5.3,539.4,7.847,1239,23.947,Closed
2030,100,A2,0:33,11:50.1,5.28,539.5,7.846,1238,23.945,Closed
2040,100,A2,0:34,12:00.1,5.26,539.5,7.846,1237,23.937,Closed
2050,100,A2,0:34,12:10.1,5.24,539.5,7.846,1238,23.929,Closed
2060,100,A2,0:34,12:20.1,5.21,539.4,7.846,1237,23.921,Closed
2070,100,A2,0:34,12:30.1,5.2,539.4,7.848,1236,23.912,Closed
2080,100,A2,0:34,12:40.1,5.18,539.4,7.846,1235,23.905,Closed
2090,100,A2,0:34,12:50.1,5.16,539.3,7.847,1237,23.899,Closed
2100,100,A2,0:35,13:00.1,5.14,539.4,7.846,1235,23.894,Closed
2110,100,A2,0:35,13:10.1,5.12,539.6,7.847,1235,23.886,Closed
2120,100,A2,0:35,13:20.1,5.11,539.4,7.846,1238,23.88,Closed
2130,100,A2,0:35,13:30.1,5.09,539.6,7.846,1238,23.875,Closed
2140,100,A2,0:35,13:40.1,5.07,539.5,7.846,1237,23.869,Closed
2150,100,A2,0:35,13:50.1,5.05,539.5,7.846,1236,23.863,Closed
2160,100,A2,0:36,14:00.1,5.04,539.5,7.845,1236,23.856,Closed
2170,100,A2,0:36,14:10.1,5.03,539.5,7.844,1236,23.852,Closed
2180,100,A2,0:36,14:20.1,5.03,539.5,7.843,1235,23.847,Closed
2190,100,A2,0:36,14:30.1,5.02,539.5,7.845,1234,23.839,Closed
2200,100,A2,0:36,14:40.1,5.01,539.5,7.846,1235,23.831,Closed
2210,100,A2,0:36,14:50.1,5.01,539.5,7.845,1234,23.824,Closed
2220,100,A2,0:37,15:00.1,5,539.6,7.846,1233,23.817,Closed
2230,100,A2,0:37,15:10.1,4.99,539.5,7.847,1232,23.81,Closed
2240,100,A2,0:37,15:20.1,4.98,539.6,7.846,1232,23.803,Closed
2250,100,A2,0:37,15:30.1,4.96,539.5,7.846,1232,23.797,Closed
2260,100,A2,0:37,15:40.1,4.94,539.3,7.848,1231,23.787,Closed
2270,100,A2,0:37,15:50.1,4.93,539.4,7.847,1231,23.781,Closed
2280,100,A2,0:38,16:00.1,4.91,539.5,7.846,1233,23.775,Closed
2290,100,A2,0:38,16:10.1,4.9,539.3,7.846,1231,23.771,Closed
2300,100,A2,0:38,16:20.1,4.88,539.4,7.844,1231,23.766,Closed
2310,100,A2,0:38,16:30.1,4.87,539.5,7.844,1230,23.759,Closed
2320,100,A2,0:38,16:40.1,4.85,539.5,7.846,1229,23.755,Closed
2330,100,A2,0:38,16:50.1,4.84,539.3,7.846,1229,23.749,Closed
2340,100,A2,0:39,17:00.1,4.82,539.2,7.846,1228,23.741,Closed
2350,100,A2,0:39,17:10.1,4.81,539.1,7.846,1229,23.734,Closed
2360,100,A2,0:39,17:20.1,4.8,539.4,7.845,1231,23.724,Closed
2370,100,A2,0:39,17:30.1,4.78,539.3,7.845,1230,23.719,Closed
2380,100,A2,0:39,17:40.1,4.77,539.4,7.844,1230,23.713,Closed
2390,100,A2,0:39,17:50.1,4.76,539.1,7.846,1230,23.705,Closed
2400,100,A2,0:40,18:00.1,4.75,539.1,7.844,1228,23.696,Closed
2410,100,A2,0:40,18:10.1,4.73,539.1,7.844,1227,23.688,Closed
2420,100,A2,0:40,18:20.1,4.72,539.1,7.844,1227,23.683,Closed
2430,100,A2,0:40,18:30.1,4.71,539.2,7.846,1227,23.676,Closed
2440,100,A2,0:40,18:40.1,4.7,539.1,7.848,1225,23.671,Closed
2450,100,A2,0:40,18:50.1,4.69,538.9,7.846,1225,23.663,Closed
2460,100,A2,0:41,19:00.1,4.67,538.9,7.845,1225,23.656,Closed
2470,100,A2,0:41,19:10.1,4.66,539.1,7.846,1227,23.651,Closed
2480,100,A2,0:41,19:20.1,4.65,539,7.846,1226,23.641,Closed
2490,100,A2,0:41,19:30.1,4.64,539.1,7.842,1226,23.636,Closed
2500,100,A2,0:41,19:40.1,4.63,539,7.843,1226,23.629,Closed
2510,100,A2,0:41,19:50.1,4.63,538.8,7.845,1224,23.622,Closed
2520,100,A2,0:42,20:00.1,4.61,538.9,7.844,1223,23.615,Closed
2530,100,A2,0:42,20:10.1,4.61,539,7.847,1224,23.609,Closed
2540,100,A2,0:42,20:20.1,4.6,538.8,7.847,1224,23.605,Closed
2550,100,A2,0:42,20:30.1,4.61,538.7,7.846,1224,23.6,Closed
2560,100,A2,0:42,20:40.1,4.62,538.9,7.85,1226,23.594,Closed
2570,100,A2,0:42,20:50.1,4.62,538.7,7.846,1224,23.588,Closed
2580,100,A2,0:43,21:00.1,4.64,538.5,7.848,1224,23.579,Closed
2590,100,A2,0:43,21:10.1,4.64,538.6,7.848,1224,23.573,Closed
2600,100,A2,0:43,21:20.1,4.62,538.6,7.848,1224,23.567,Closed
2610,100,A2,0:43,21:30.1,4.61,538.6,7.85,1223,23.561,Closed
2620,100,A2,0:43,21:40.1,4.59,538.5,7.849,1221,23.554,Closed
2630,100,A2,0:43,21:50.1,4.58,538.4,7.851,1222,23.548,Closed
2640,100,A2,0:44,22:00.1,4.57,538.5,7.849,1221,23.54,Closed
2650,100,A2,0:44,22:10.1,4.56,538.3,7.85,1222,23.532,Closed
2660,100,A2,0:44,22:20.1,4.55,538.4,7.85,1221,23.528,Closed
2670,100,A2,0:44,22:30.1,4.56,538.2,7.848,1221,23.523,Closed
2680,100,A2,0:44,22:40.1,4.55,538.3,7.849,1222,23.515,Closed
2690,100,A2,0:44,22:50.1,4.56,538.3,7.85,1221,23.508,Closed
2700,100,A2,0:45,23:00.1,4.56,538.2,7.849,1222,23.499,Closed
2710,100,A2,0:45,23:10.1,4.58,538.1,7.848,1221,23.493,Closed
2720,100,A2,0:45,23:20.1,4.58,538.1,7.846,1221,23.487,Closed
2730,100,A2,0:45,23:30.1,4.59,538.3,7.849,1220,23.479,Closed
2740,100,A2,0:45,23:40.1,4.59,538.2,7.849,1221,23.474,Closed
2750,100,A2,0:45,23:50.1,4.6,538.2,7.85,1220,23.468,Closed
2760,100,A2,0:46,24:00.1,4.62,538.2,7.85,1220,23.462,Closed
2770,100,A2,0:46,24:10.1,4.63,538.4,7.85,1219,23.455,Closed
2780,100,A2,0:46,24:20.1,4.65,538.2,7.848,1216,23.45,Closed
2790,100,A2,0:46,24:30.1,4.66,538.1,7.85,1216,23.445,Closed
2800,100,A2,0:46,24:40.1,4.67,538.2,7.85,1216,23.438,Closed
2810,100,A2,0:46,24:50.1,4.67,538.1,7.851,1216,23.431,Closed
2820,100,A2,0:47,25:00.1,4.68,538,7.85,1219,23.425,Closed
2830,100,A2,0:47,25:10.1,4.69,537.9,7.851,1218,23.421,Closed
2840,100,A2,0:47,25:20.1,4.69,537.8,7.85,1218,23.414,Closed
2850,100,A2,0:47,25:30.1,4.7,537.8,7.849,1217,23.408,Closed
2860,100,A2,0:47,25:40.1,4.71,537.9,7.851,1218,23.402,Closed
2870,100,A2,0:47,25:50.1,4.71,537.8,7.85,1218,23.397,Closed
2880,100,A2,0:48,26:00.1,4.72,537.6,7.853,1217,23.392,Closed
2890,100,A2,0:48,26:10.1,4.72,537.7,7.85,1217,23.385,Closed
2900,100,A2,0:48,26:20.1,4.73,537.7,7.852,1216,23.382,Closed
2910,100,A2,0:48,26:30.1,4.73,537.6,7.852,1213,23.376,Closed
2920,100,A2,0:48,26:40.1,4.74,537.6,7.852,1215,23.369,Closed
2930,100,A2,0:48,26:50.1,4.74,537.5,7.852,1212,23.365,Closed
2940,100,A2,0:49,27:00.1,4.74,537.4,7.855,1211,23.359,Closed
2950,100,A2,0:49,27:10.1,4.74,537.3,7.852,1207,23.351,Closed
2960,100,A2,0:49,27:20.1,4.74,537.3,7.853,1209,23.344,Closed
2970,100,A2,0:49,27:30.1,4.73,537.2,7.855,1210,23.337,Closed
2980,100,A2,0:49,27:40.1,4.73,537.3,7.853,1209,23.332,Closed
2990,100,A2,0:49,27:50.1,4.73,537.2,7.855,1211,23.324,Closed
3000,100,A2,0:50,28:00.1,4.73,537.3,7.854,1209,23.317,Closed
3010,100,A2,0:50,28:10.1,4.72,537.2,7.852,1210,23.31,Closed
3020,100,A2,0:50,28:20.1,4.72,537.4,7.851,1210,23.305,Closed
3030,100,A2,0:50,28:30.1,4.71,537.1,7.853,1209,23.298,Closed
3040,100,A2,0:50,28:40.1,4.7,537.1,7.851,1209,23.293,Closed
3050,100,A2,0:50,28:50.1,4.7,537,7.852,1210,23.286,Closed
3060,100,A2,0:51,29:00.1,4.69,536.8,7.853,1210,23.281,Closed
3070,100,A2,0:51,29:10.1,4.68,536.7,7.853,1210,23.276,Closed
3080,100,A2,0:51,29:20.1,4.68,536.9,7.853,1214,23.269,Closed
3090,100,A2,0:51,29:30.1,4.67,537,7.851,1213,23.265,Closed
3100,100,A2,0:51,29:40.1,4.67,537,7.854,1213,23.259,Closed
3110,100,A2,0:51,29:50.1,4.67,536.6,7.855,1213,23.255,Closed
3120,100,A2,0:52,30:00.1,4.66,536.6,7.855,1212,23.249,Closed
3130,100,A2,0:52,30:10.1,4.66,536.6,7.855,1212,23.243,Closed
3140,100,A2,0:52,30:20.1,4.66,536.8,7.855,1212,23.237,Closed
3150,100,A2,0:52,30:30.1,4.65,536.8,7.855,1211,23.23,Closed
3160,100,A2,0:52,30:40.1,4.65,536.6,7.857,1211,23.223,Closed
3170,100,A2,0:52,30:50.1,4.65,536.7,7.859,1211,23.218,Closed
3180,100,A2,0:53,31:00.1,4.65,536.5,7.858,1211,23.213,Closed
3190,100,A2,0:53,31:10.1,4.65,536.5,7.857,1210,23.206,Closed
3200,100,A2,0:53,31:20.1,4.65,536.4,7.858,1210,23.201,Closed
3210,100,A2,0:53,31:30.1,4.66,536.4,7.859,1210,23.198,Closed
3220,100,A2,0:53,31:40.1,4.66,536.4,7.857,1210,23.193,Closed
3230,100,A2,0:53,31:50.1,4.66,536.4,7.858,1210,23.186,Closed
3240,100,A2,0:54,32:00.1,4.66,536.1,7.858,1211,23.183,Closed
3250,100,A2,0:54,32:10.1,4.66,536.2,7.857,1210,23.178,Closed
3260,100,A2,0:54,32:20.1,4.66,536,7.858,1210,23.173,Closed
3270,100,A2,0:54,32:30.1,4.67,535.9,7.859,1210,23.167,Closed
3280,100,A2,0:54,32:40.1,4.67,536.1,7.861,1208,23.16,Closed
3290,100,A2,0:54,32:50.1,4.66,535.8,7.859,1208,23.153,Closed
3300,100,A2,0:55,33:00.1,4.66,535.9,7.859,1206,23.148,Closed
3310,100,A2,0:55,33:10.1,4.66,535.9,7.858,1208,23.141,Closed
3320,100,A2,0:55,33:20.1,4.66,535.9,7.861,1205,23.137,Closed
3330,100,A2,0:55,33:30.1,4.66,535.9,7.859,1208,23.131,Closed
3340,100,A2,0:55,33:40.1,4.65,535.9,7.858,1207,23.126,Closed
3350,100,A2,0:55,33:50.1,4.65,535.6,7.858,1208,23.123,Closed
3360,100,A2,0:56,34:00.1,4.65,535.8,7.859,1209,23.118,Closed
3370,100,A2,0:56,34:10.1,4.64,535.8,7.859,1209,23.11,Closed
3380,100,A2,0:56,34:20.1,4.63,535.5,7.861,1209,23.106,Closed
3390,100,A2,0:56,34:30.1,4.63,535.5,7.859,1208,23.103,Closed
3400,100,A2,0:56,34:40.1,4.62,535.8,7.859,1208,23.098,Closed
3410,100,A2,0:56,34:50.1,4.62,535.7,7.859,1208,23.093,Closed
3420,100,A2,0:57,35:00.1,4.61,535.3,7.859,1208,23.088,Closed
