t (s),E_ID,S_ID,t (h),Timestamp,DO,ORP,pH,EC,Temp,Valve_Position
99050,100,C,27:30:50,18:50.0,5.86,376.9,7.979,1180,21.984,Closed
99060,100,C,27:31:00,19:00.0,5.86,377,7.98,1180,21.982,Closed
99070,100,C,27:31:10,19:10.0,5.86,376.6,7.98,1180,21.982,Closed
99080,100,C,27:31:20,19:20.0,5.85,376.9,7.98,1180,21.982,Closed
99090,100,C,27:31:30,19:30.0,5.85,376.6,7.98,1180,21.981,Closed
99100,100,C,27:31:40,19:40.0,5.85,376.4,7.979,1180,21.978,Closed
99110,100,C,27:31:50,19:50.0,5.85,376.6,7.978,1180,21.977,Closed
99120,100,C,27:32:00,20:00.0,5.84,376.7,7.978,1180,21.975,Closed
99130,100,C,27:32:10,20:10.0,5.84,376.2,7.978,1180,21.975,Closed
99140,100,C,27:32:20,20:20.0,5.84,376.2,7.977,1180,21.972,Closed
99150,100,C,27:32:30,20:30.0,5.84,376.4,7.98,1180,21.968,Closed
99160,100,C,27:32:40,20:40.0,5.84,376.4,7.978,1180,21.966,Closed
99170,100,C,27:32:50,20:50.0,5.83,376.2,7.978,1180,21.965,Closed
99180,100,C,27:33:00,21:00.0,5.83,375.8,7.978,1180,21.962,Closed
99190,100,C,27:33:10,21:10.0,5.83,375.8,7.977,1180,21.958,Closed
99200,100,C,27:33:20,21:20.0,5.83,376,7.976,1180,21.958,Closed
99210,100,C,27:33:30,21:30.0,5.82,375.8,7.976,1180,21.956,Closed
99220,100,C,27:33:40,21:40.0,5.82,375.8,7.977,1180,21.955,Closed
99230,100,C,27:33:50,21:50.0,5.82,375.6,7.976,1180,21.956,Closed
99240,100,C,27:34:00,22:00.0,5.82,375.6,7.978,1180,21.956,Closed
99250,100,C,27:34:10,22:10.0,5.81,375.4,7.978,1180,21.953,Closed
99260,100,C,27:34:20,22:20.0,5.81,375.7,7.975,1180,21.952,Closed
99270,100,C,27:34:30,22:30.0,5.81,375.7,7.975,1180,21.949,Closed
99280,100,C,27:34:40,22:40.0,5.81,375.3,7.974,1180,21.945,Closed
99290,100,C,27:34:50,22:50.0,5.8,375.3,7.974,1180,21.943,Closed
99300,100,C,27:35:00,23:00.0,5.8,375.5,7.974,1180,21.944,Closed
99310,100,C,27:35:10,23:10.0,5.8,375.4,7.976,1180,21.939,Closed
99320,100,C,27:35:20,23:20.0,5.8,375.2,7.972,1180,21.936,Closed
99330,100,C,27:35:30,23:30.0,5.8,375.1,7.974,1180,21.935,Closed
99340,100,C,27:35:40,23:40.0,5.79,374.9,7.972,1180,21.933,Closed
99350,100,C,27:35:50,23:50.0,5.79,375.1,7.972,1180,21.932,Closed
99360,100,C,27:36:00,24:00.0,5.79,375.4,7.972,1180,21.93,Closed
99370,100,C,27:36:10,24:10.0,5.79,375.2,7.971,1180,21.932,Closed
99380,100,C,27:36:20,24:20.0,5.79,374.9,7.971,1180,21.931,Closed
99390,100,C,27:36:30,24:30.0,5.78,374.9,7.971,1180,21.93,Closed
99400,100,C,27:36:40,24:40.0,5.78,374.7,7.972,1180,21.93,Closed
99410,100,C,27:36:50,24:50.0,5.78,374.6,7.972,1180,21.926,Closed
99420,100,C,27:37:00,25:00.0,5.78,374.5,7.973,1180,21.925,Closed
99430,100,C,27:37:10,25:10.0,5.78,374.5,7.973,1180,21.922,Closed
99440,100,C,27:37:20,25:20.0,5.78,374.9,7.973,1180,21.921,Closed
99450,100,C,27:37:30,25:30.0,5.77,374.9,7.971,1180,21.92,Closed
99460,100,C,27:37:40,25:40.0,5.77,374.6,7.972,1180,21.918,Closed
99470,100,C,27:37:50,25:50.0,5.77,374.3,7.971,1180,21.917,Closed
99480,100,C,27:38:00,26:00.0,5.77,374.1,7.972,1180,21.916,Closed
99490,100,C,27:38:10,26:10.0,5.77,374.5,7.969,1180,21.916,Closed
99500,100,C,27:38:20,26:20.0,5.77,374.1,7.969,1180,21.913,Closed
99510,100,C,27:38:30,26:30.0,5.76,374.3,7.972,1180,21.911,Closed
99520,100,C,27:38:40,26:40.0,5.76,374.5,7.974,1180,21.91,Closed
99530,100,C,27:38:50,26:50.0,5.76,374.2,7.972,1180,21.907,Closed
99540,100,C,27:39:00,27:00.0,5.76,374.2,7.971,1180,21.906,Closed
99550,100,C,27:39:10,27:10.0,5.76,374.2,7.969,1180,21.906,Closed
99560,100,C,27:39:20,27:20.0,5.76,373.9,7.97,1180,21.903,Closed
99570,100,C,27:39:30,27:30.0,5.76,373.7,7.97,1180,21.9,Closed
99580,100,C,27:39:40,27:40.0,5.76,374,7.97,1180,21.898,Closed
99590,100,C,27:39:50,27:50.0,5.75,374,7.972,1180,21.897,Closed
99600,100,C,27:40:00,28:00.0,5.76,374.3,7.97,1180,21.895,Closed
99610,100,C,27:40:10,28:10.0,5.76,373.8,7.97,1180,21.894,Closed
99620,100,C,27:40:20,28:20.0,5.76,373.5,7.969,1180,21.892,Closed
99630,100,C,27:40:30,28:30.0,5.76,373.5,7.965,1180,21.891,Closed
99640,100,C,27:40:40,28:40.0,5.76,373.4,7.968,1181,21.887,Closed
99650,100,C,27:40:50,28:50.0,5.76,373.5,7.968,1181,21.886,Closed
99660,100,C,27:41:00,29:00.0,5.76,373.7,7.968,1181,21.886,Closed
99670,100,C,27:41:10,29:10.0,5.76,373.9,7.969,1180,21.882,Closed
99680,100,C,27:41:20,29:20.0,5.76,373.6,7.969,1181,21.882,Closed
99690,100,C,27:41:30,29:30.0,5.76,373.6,7.969,1181,21.881,Closed
99700,100,C,27:41:40,29:40.0,5.76,373.5,7.968,1181,21.879,Closed
99710,100,C,27:41:50,29:50.0,5.76,373.2,7.967,1181,21.878,Closed
99720,100,C,27:42:00,30:00.0,5.76,373.1,7.968,1181,21.878,Closed
99730,100,C,27:42:10,30:10.0,5.76,373,7.968,1181,21.879,Closed
99740,100,C,27:42:20,30:20.0,5.76,373,7.966,1180,21.876,Closed
99750,100,C,27:42:30,30:30.0,5.76,373,7.968,1181,21.872,Closed
99760,100,C,27:42:40,30:40.0,5.77,372.9,7.966,1181,21.871,Closed
99770,100,C,27:42:50,30:50.0,5.77,372.7,7.966,1181,21.871,Closed
99780,100,C,27:43:00,31:00.0,5.77,372.7,7.968,1181,21.868,Closed
99790,100,C,27:43:10,31:10.0,5.77,372.6,7.967,1180,21.864,Closed
99800,100,C,27:43:20,31:20.0,5.77,372.6,7.967,1180,21.86,Closed
99810,100,C,27:43:30,31:30.0,5.78,372.4,7.964,1180,21.861,Closed
99820,100,C,27:43:40,31:40.0,5.78,372.4,7.968,1179,21.86,Closed
99830,100,C,27:43:50,31:50.0,5.78,372.6,7.966,1179,21.858,Closed
99840,100,C,27:44:00,32:00.0,5.79,372.8,7.963,1179,21.857,Closed
99850,100,C,27:44:10,32:10.0,5.79,372.9,7.965,1178,21.856,Closed
99860,100,C,27:44:20,32:20.0,5.79,372.7,7.964,1177,21.854,Closed
99870,100,C,27:44:30,32:30.0,5.8,372.9,7.965,1177,21.854,Closed
99880,100,C,27:44:40,32:40.0,5.8,372.8,7.968,1176,21.851,Closed
99890,100,C,27:44:50,32:50.0,5.8,372.8,7.965,1176,21.848,Closed
99900,100,C,27:45:00,33:00.0,5.81,372.6,7.964,1175,21.848,Closed
99910,100,C,27:45:10,33:10.0,5.81,372.5,7.966,1175,21.847,Closed
99920,100,C,27:45:20,33:20.0,5.82,372.2,7.966,1179,21.845,Closed
99930,100,C,27:45:30,33:30.0,5.82,372.7,7.963,1179,21.842,Closed
99940,100,C,27:45:40,33:40.0,5.82,372.5,7.964,1180,21.843,Closed
99950,100,C,27:45:50,33:50.0,5.83,372.5,7.965,1180,21.84,Closed
99960,100,C,27:46:00,34:00.0,5.83,372.3,7.964,1180,21.839,Closed
99970,100,C,27:46:10,34:10.0,5.83,372,7.964,1180,21.838,Closed
99980,100,C,27:46:20,34:20.0,5.84,371.8,7.965,1180,21.837,Closed
99990,100,C,27:46:30,34:30.0,5.84,371.9,7.966,1180,21.836,Closed
100000,100,C,27:46:40,34:40.0,5.85,371.9,7.965,1180,21.836,Closed
100010,100,C,27:46:50,34:50.0,5.85,371.8,7.965,1180,21.833,Closed
100020,100,C,27:47:00,35:00.0,5.85,371.7,7.966,1180,21.834,Closed
100030,100,C,27:47:10,35:10.0,5.86,371.7,7.965,1180,21.834,Closed
100040,100,C,27:47:20,35:20.0,5.86,372.1,7.965,1180,21.832,Closed
100050,100,C,27:47:30,35:30.0,5.86,372.1,7.966,1180,21.831,Closed
100060,100,C,27:47:40,35:40.0,5.86,371.9,7.965,1180,21.829,Closed
100070,100,C,27:47:50,35:50.0,5.87,371.9,7.968,1180,21.827,Closed
100080,100,C,27:48:00,36:00.0,5.87,371.9,7.968,1180,21.826,Closed
100090,100,C,27:48:10,36:10.0,5.87,371.7,7.966,1180,21.824,Closed
100100,100,C,27:48:20,36:20.0,5.88,371.3,7.966,1180,21.82,Closed
100110,100,C,27:48:30,36:30.0,5.88,371.2,7.968,1180,21.819,Closed
100120,100,C,27:48:40,36:40.0,5.88,371.3,7.966,1180,21.817,Closed
100130,100,C,27:48:50,36:50.0,5.88,371.5,7.966,1180,21.818,Closed
100140,100,C,27:49:00,37:00.0,5.89,371.7,7.966,1180,21.818,Closed
100150,100,C,27:49:10,37:10.0,5.89,371.4,7.966,1180,21.815,Closed
100160,100,C,27:49:20,37:20.0,5.89,371,7.969,1180,21.813,Closed
100170,100,C,27:49:30,37:30.0,5.89,371.2,7.966,1180,21.814,Closed
100180,100,C,27:49:40,37:40.0,5.9,371.3,7.965,1180,21.813,Closed
100190,100,C,27:49:50,37:50.0,5.9,371.5,7.964,1180,21.812,Closed
100200,100,C,27:50:00,38:00.0,5.9,371.6,7.964,1181,21.812,Closed
100210,100,C,27:50:10,38:10.0,5.9,371.5,7.966,1180,21.813,Closed
100220,100,C,27:50:20,38:20.0,5.9,371.4,7.964,1179,21.812,Closed
100230,100,C,27:50:30,38:30.0,5.91,371.3,7.966,1178,21.809,Closed
100240,100,C,27:50:40,38:40.0,5.91,370.7,7.966,1179,21.81,Closed
100250,100,C,27:50:50,38:50.0,5.91,370.9,7.967,1177,21.812,Closed
100260,100,C,27:51:00,39:00.0,5.91,371.1,7.965,1178,21.81,Closed
100270,100,C,27:51:10,39:10.0,5.92,371.3,7.965,1178,21.81,Closed
100280,100,C,27:51:20,39:20.0,5.92,371,7.969,1177,21.809,Closed
100290,100,C,27:51:30,39:30.0,5.92,370.6,7.968,1177,21.808,Closed
100300,100,C,27:51:40,39:40.0,5.92,371.1,7.968,1177,21.805,Closed
100310,100,C,27:51:50,39:50.0,5.92,371.2,7.969,1178,21.803,Closed
100320,100,C,27:52:00,40:00.0,5.92,370.6,7.967,1178,21.804,Closed
100330,100,C,27:52:10,40:10.0,5.93,370.6,7.968,1177,21.801,Closed
100340,100,C,27:52:20,40:20.0,5.92,370.7,7.968,1177,21.802,Closed
100350,100,C,27:52:30,40:30.0,5.93,370.9,7.968,1177,21.799,Closed
100360,100,C,27:52:40,40:40.0,5.93,370.5,7.969,1177,21.8,Closed
100370,100,C,27:52:50,40:50.0,5.93,370.5,7.971,1180,21.799,Closed
100380,100,C,27:53:00,41:00.0,5.93,370.9,7.968,1180,21.797,Closed
100390,100,C,27:53:10,41:10.0,5.93,370.4,7.969,1180,21.801,Closed
100400,100,C,27:53:20,41:20.0,5.94,370.3,7.97,1180,21.797,Closed
100410,100,C,27:53:30,41:30.0,5.94,370.8,7.969,1180,21.797,Closed
100420,100,C,27:53:40,41:40.0,5.94,370.6,7.968,1181,21.796,Closed
100430,100,C,27:53:50,41:50.0,5.94,370.2,7.968,1180,21.794,Closed
100440,100,C,27:54:00,42:00.0,5.94,370.7,7.971,1180,21.795,Closed
100450,100,C,27:54:10,42:10.0,5.94,370.4,7.968,1180,21.791,Closed
100460,100,C,27:54:20,42:20.0,5.94,370.3,7.971,1180,21.789,Closed
100470,100,C,27:54:30,42:30.0,5.94,370.5,7.97,1181,21.787,Closed
100480,100,C,27:54:40,42:40.0,5.95,370.3,7.969,1181,21.786,Closed
100490,100,C,27:54:50,42:50.0,5.95,370.4,7.972,1181,21.784,Closed
100500,100,C,27:55:00,43:00.0,5.95,370.5,7.97,1181,21.784,Closed
100510,100,C,27:55:10,43:10.0,5.95,370.1,7.97,1181,21.782,Closed
100520,100,C,27:55:20,43:20.0,5.95,370.4,7.97,1181,21.779,Closed
100530,100,C,27:55:30,43:30.0,5.95,370.4,7.97,1181,21.778,Closed
100540,100,C,27:55:40,43:40.0,5.96,370.2,7.972,1181,21.779,Closed
100550,100,C,27:55:50,43:50.0,5.96,370.4,7.971,1180,21.777,Closed
100560,100,C,27:56:00,44:00.0,5.96,370.1,7.97,1180,21.777,Closed
100570,100,C,27:56:10,44:10.0,5.96,369.9,7.972,1180,21.778,Closed
100580,100,C,27:56:20,44:20.0,5.96,370.2,7.972,1180,21.777,Closed
100590,100,C,27:56:30,44:30.0,5.97,369.9,7.973,1180,21.774,Closed
100600,100,C,27:56:40,44:40.0,5.97,370.1,7.972,1180,21.774,Closed
100610,100,C,27:56:50,44:50.0,5.97,370.3,7.972,1180,21.773,Closed
100620,100,C,27:57:00,45:00.0,5.97,369.9,7.971,1180,21.771,Closed
100630,100,C,27:57:10,45:10.0,5.97,370,7.972,1180,21.769,Closed
100640,100,C,27:57:20,45:20.0,5.98,370.2,7.971,1180,21.765,Closed
100650,100,C,27:57:30,45:30.0,5.98,369.7,7.97,1180,21.765,Closed
100660,100,C,27:57:40,45:40.0,5.98,370.2,7.971,1180,21.762,Closed
100670,100,C,27:57:50,45:50.0,5.98,370.1,7.969,1180,21.76,Closed
100680,100,C,27:58:00,46:00.0,5.99,369.7,7.971,1180,21.759,Closed
100690,100,C,27:58:10,46:10.0,5.99,370.2,7.974,1180,21.759,Closed
100700,100,C,27:58:20,46:20.0,5.99,369.7,7.971,1180,21.76,Closed
100710,100,C,27:58:30,46:30.0,5.99,369.7,7.972,1180,21.757,Closed
100720,100,C,27:58:40,46:40.0,5.99,370.2,7.972,1180,21.754,Closed
100730,100,C,27:58:50,46:50.0,5.99,369.7,7.974,1180,21.753,Closed
100740,100,C,27:59:00,47:00.0,6,369.6,7.972,1177,21.754,Closed
100750,100,C,27:59:10,47:10.0,6,370.1,7.972,1175,21.75,Closed
100760,100,C,27:59:20,47:20.0,6,369.6,7.974,1174,21.749,Closed
100770,100,C,27:59:30,47:30.0,6,369.5,7.973,1173,21.748,Closed
100780,100,C,27:59:40,47:40.0,6,369.9,7.972,1174,21.75,Closed
100790,100,C,27:59:50,47:50.0,6,369.5,7.973,1173,21.746,Closed
100800,100,C,28:00:00,48:00.0,6.01,369.6,7.974,1171,21.745,Closed
100810,100,C,28:00:10,48:10.0,6.01,369.9,7.972,1170,21.743,Closed
100820,100,C,28:00:20,48:20.0,6.01,369.2,7.973,1168,21.741,Closed
100830,100,C,28:00:30,48:30.0,6.01,369.7,7.974,1171,21.741,Closed
100840,100,C,28:00:40,48:40.0,6.01,369.9,7.974,1170,21.739,Closed
100850,100,C,28:00:50,48:50.0,6.02,369.2,7.977,1168,21.737,Closed
100860,100,C,28:01:00,49:00.0,6.02,369.6,7.975,1179,21.737,Closed
100870,100,C,28:01:10,49:10.0,6.02,369.6,7.975,1179,21.736,Closed
100880,100,C,28:01:20,49:20.0,6.02,369.1,7.972,1179,21.736,Closed
100890,100,C,28:01:30,49:30.0,6.03,369.3,7.975,1179,21.735,Closed
100900,100,C,28:01:40,49:40.0,6.03,369.7,7.974,1179,21.734,Closed
100910,100,C,28:01:50,49:50.0,6.03,369.2,7.971,1179,21.735,Closed
100920,100,C,28:02:00,50:00.0,6.03,369.3,7.974,1179,21.734,Closed
100930,100,C,28:02:10,50:10.0,6.04,369.6,7.976,1179,21.73,Closed
100940,100,C,28:02:20,50:20.0,6.04,369,7.978,1179,21.728,Closed
100950,100,C,28:02:30,50:30.0,6.04,369.2,7.975,1179,21.725,Closed
100960,100,C,28:02:40,50:40.0,6.04,369.5,7.973,1179,21.726,Closed
100970,100,C,28:02:50,50:50.0,6.05,369.2,7.976,1179,21.726,Closed
100980,100,C,28:03:00,51:00.0,6.05,368.8,7.976,1180,21.724,Closed
100990,100,C,28:03:10,51:10.0,6.06,369.4,7.975,1179,21.721,Closed
101000,100,C,28:03:20,51:20.0,6.05,369.4,7.974,1179,21.72,Closed
101010,100,C,28:03:30,51:30.0,6.06,368.9,7.974,1179,21.719,Closed
101020,100,C,28:03:40,51:40.0,6.06,369.3,7.975,1179,21.718,Closed
101030,100,C,28:03:50,51:50.0,6.06,369.2,7.974,1179,21.716,Closed
101040,100,C,28:04:00,52:00.0,6.07,368.8,7.975,1179,21.713,Closed
101050,100,C,28:04:10,52:10.0,6.07,368.8,7.978,1179,21.708,Closed
101060,100,C,28:04:20,52:20.0,6.07,369.1,7.977,1179,21.705,Closed
101070,100,C,28:04:30,52:30.0,6.07,369.2,7.978,1179,21.706,Closed
101080,100,C,28:04:40,52:40.0,6.07,368.9,7.977,1179,21.707,Closed
101090,100,C,28:04:50,52:50.0,6.08,369.2,7.977,1179,21.706,Closed
101100,100,C,28:05:00,53:00.0,6.08,369,7.975,1180,21.704,Closed
101110,100,C,28:05:10,53:10.0,6.09,368.6,7.977,1180,21.704,Closed
101120,100,C,28:05:20,53:20.0,6.09,369,7.975,1179,21.703,Closed
101130,100,C,28:05:30,53:30.0,6.09,369,7.974,1180,21.7,Closed
101140,100,C,28:05:40,53:40.0,6.09,368.6,7.976,1180,21.7,Closed
101150,100,C,28:05:50,53:50.0,6.09,368.7,7.977,1180,21.698,Closed
101160,100,C,28:06:00,54:00.0,6.1,369,7.977,1180,21.698,Closed
101170,100,C,28:06:10,54:10.0,6.1,368.5,7.979,1177,21.696,Closed
101180,100,C,28:06:20,54:20.0,6.1,368.6,7.977,1173,21.693,Closed
101190,100,C,28:06:30,54:30.0,6.1,368.9,7.978,1169,21.692,Closed
101200,100,C,28:06:40,54:40.0,6.11,368.4,7.979,1168,21.693,Closed
101210,100,C,28:06:50,54:50.0,6.11,368.8,7.981,1167,21.691,Closed
101220,100,C,28:07:00,55:00.0,6.11,368.9,7.981,1162,21.689,Closed
101230,100,C,28:07:10,55:10.0,6.11,368.4,7.982,1165,21.69,Closed
101240,100,C,28:07:20,55:20.0,6.12,368.8,7.982,1168,21.689,Closed
101250,100,C,28:07:30,55:30.0,6.12,368.7,7.979,1177,21.686,Closed
101260,100,C,28:07:40,55:40.0,6.12,368.2,7.982,1178,21.684,Closed
101270,100,C,28:07:50,55:50.0,6.12,368.2,7.981,1178,21.685,Closed
101280,100,C,28:08:00,56:00.0,6.13,368.9,7.982,1178,21.687,Closed
101290,100,C,28:08:10,56:10.0,6.13,368.6,7.981,1178,21.684,Closed
101300,100,C,28:08:20,56:20.0,6.13,368.6,7.983,1178,21.684,Closed
101310,100,C,28:08:30,56:30.0,6.13,368.4,7.983,1178,21.685,Closed
101320,100,C,28:08:40,56:40.0,6.13,368.1,7.982,1178,21.682,Closed
101330,100,C,28:08:50,56:50.0,6.13,368.2,7.983,1178,21.68,Closed
101340,100,C,28:09:00,57:00.0,6.13,368.6,7.981,1178,21.678,Closed
101350,100,C,28:09:10,57:10.0,6.14,368.6,7.981,1178,21.677,Closed
101360,100,C,28:09:20,57:20.0,6.14,368.2,7.982,1178,21.675,Closed
101370,100,C,28:09:30,57:30.0,6.14,368,7.98,1178,21.674,Closed
101380,100,C,28:09:40,57:40.0,6.14,368.1,7.982,1179,21.671,Closed
101390,100,C,28:09:50,57:50.0,6.14,368.2,7.983,1179,21.67,Closed
101400,100,C,28:10:00,58:00.0,6.14,367.9,7.983,1179,21.671,Closed
101410,100,C,28:10:10,58:10.0,6.14,368,7.983,1179,21.67,Closed
101420,100,C,28:10:20,58:20.0,6.15,368.7,7.98,1179,21.671,Closed
101430,100,C,28:10:30,58:30.0,6.14,368.4,7.982,1179,21.668,Closed
101440,100,C,28:10:40,58:40.0,6.15,368.5,7.984,1179,21.668,Closed
101450,100,C,28:10:50,58:50.0,6.15,368.6,7.982,1180,21.669,Closed
101460,100,C,28:11:00,59:00.0,6.15,368.2,7.985,1179,21.665,Closed
101470,100,C,28:11:10,59:10.0,6.15,368.1,7.984,1179,21.665,Closed
101480,100,C,28:11:20,59:20.0,6.15,368.2,7.985,1179,21.664,Closed
101490,100,C,28:11:30,59:30.0,6.15,368.2,7.987,1180,21.664,Closed
101500,100,C,28:11:40,59:40.0,6.15,367.8,7.984,1180,21.662,Closed
101510,100,C,28:11:50,59:50.0,6.15,367.9,7.986,1180,21.659,Closed
101520,100,C,28:12:00,00:00.0,6.15,368,7.986,1179,21.659,Closed
101530,100,C,28:12:10,00:10.0,6.15,367.9,7.983,1170,21.657,Closed
101540,100,C,28:12:20,00:20.0,6.15,367.8,7.987,1157,21.655,Closed
101550,100,C,28:12:30,00:30.0,6.15,367.9,7.987,1148,21.656,Closed
101560,100,C,28:12:40,00:40.0,6.15,367.8,7.985,1157,21.655,Closed
101570,100,C,28:12:50,00:50.0,6.15,367.9,7.985,1150,21.655,Closed
101580,100,C,28:13:00,01:00.0,6.15,368.1,7.988,1165,21.655,Closed
101590,100,C,28:13:10,01:10.0,6.15,368.3,7.987,1165,21.653,Closed
101600,100,C,28:13:20,01:20.0,6.14,368.3,7.987,1168,21.649,Closed
101610,100,C,28:13:30,01:30.0,6.14,367.8,7.988,1165,21.648,Closed
101620,100,C,28:13:40,01:40.0,6.14,367.8,7.989,1162,21.647,Closed
101630,100,C,28:13:50,01:50.0,6.14,367.6,7.988,1172,21.644,Closed
101640,100,C,28:14:00,02:00.0,6.14,367.7,7.991,1178,21.646,Closed
101650,100,C,28:14:10,02:10.0,6.14,368.2,7.991,1178,21.641,Closed
101660,100,C,28:14:20,02:20.0,6.14,368.5,7.991,1178,21.641,Closed
101670,100,C,28:14:30,02:30.0,6.14,368.3,7.989,1178,21.639,Closed
101680,100,C,28:14:40,02:40.0,6.13,368.4,7.989,1178,21.639,Closed
101690,100,C,28:14:50,02:50.0,6.14,368.6,7.992,1178,21.639,Closed
101700,100,C,28:15:00,03:00.0,6.13,368.4,7.989,1178,21.639,Closed
101710,100,C,28:15:10,03:10.1,6.13,368.4,7.988,1178,21.637,Closed
101720,100,C,28:15:20,03:20.0,6.13,368.2,7.988,1178,21.636,Closed
101730,100,C,28:15:30,03:30.0,6.13,367.9,7.988,1178,21.635,Closed
101740,100,C,28:15:40,03:40.0,6.13,367.7,7.991,1178,21.634,Closed
101750,100,C,28:15:50,03:50.0,6.12,367.9,7.992,1178,21.632,Closed
101760,100,C,28:16:00,04:00.0,6.12,368,7.99,1179,21.632,Closed
101770,100,C,28:16:10,04:10.0,6.12,367.9,7.989,1179,21.63,Closed
101780,100,C,28:16:20,04:20.0,6.12,367.9,7.991,1179,21.632,Closed
101790,100,C,28:16:30,04:30.0,6.12,368,7.991,1179,21.629,Closed
101800,100,C,28:16:40,04:40.0,6.12,368.2,7.993,1179,21.625,Closed
101810,100,C,28:16:50,04:50.0,6.11,368.5,7.994,1179,21.622,Closed
101820,100,C,28:17:00,05:00.0,6.11,368.4,7.992,1179,21.62,Closed
101830,100,C,28:17:10,05:10.0,6.11,368.4,7.991,1179,21.619,Closed
101840,100,C,28:17:20,05:20.0,6.11,368.6,7.993,1179,21.618,Closed
101850,100,C,28:17:30,05:30.0,6.1,368.6,7.993,1179,21.618,Closed
101860,100,C,28:17:40,05:40.0,6.1,368.2,7.994,1179,21.619,Closed
101870,100,C,28:17:50,05:50.0,6.1,368.2,7.993,1179,21.616,Closed
101880,100,C,28:18:00,06:00.0,6.1,368.3,7.994,1179,21.613,Closed
101890,100,C,28:18:10,06:10.0,6.1,368.3,7.995,1179,21.613,Closed
101900,100,C,28:18:20,06:20.0,6.1,368.6,7.993,1178,21.614,Closed
101910,100,C,28:18:30,06:30.0,6.1,368.6,7.995,1173,21.613,Closed
101920,100,C,28:18:40,06:40.0,6.09,368.2,7.998,1175,21.612,Closed
101930,100,C,28:18:50,06:50.0,6.09,368,7.998,1171,21.612,Closed
101940,100,C,28:19:00,07:00.0,6.09,368.1,7.998,1172,21.611,Closed
101950,100,C,28:19:10,07:10.0,6.08,368.2,7.996,1167,21.61,Closed
101960,100,C,28:19:20,07:20.0,6.08,368.6,7.995,1165,21.611,Closed
101970,100,C,28:19:30,07:30.0,6.08,368.6,7.997,1167,21.608,Closed
101980,100,C,28:19:40,07:40.0,6.08,368.5,7.996,1163,21.609,Closed
101990,100,C,28:19:50,07:50.0,6.08,368.5,7.997,1166,21.609,Closed
102000,100,C,28:20:00,08:00.0,6.07,368.3,7.997,1165,21.607,Closed
102010,100,C,28:20:10,08:10.0,6.07,367.9,7.998,1174,21.605,Closed
102020,100,C,28:20:20,08:20.0,6.07,368.2,7.998,1179,21.605,Closed
102030,100,C,28:20:30,08:30.0,6.07,368.1,7.997,1179,21.603,Closed
102040,100,C,28:20:40,08:40.0,6.07,368.2,7.998,1180,21.606,Closed
102050,100,C,28:20:50,08:50.0,6.06,368.1,8,1180,21.607,Closed
102060,100,C,28:21:00,09:00.0,6.06,368.1,7.997,1180,21.607,Closed
102070,100,C,28:21:10,09:10.0,6.06,368.2,8.001,1180,21.607,Closed
102080,100,C,28:21:20,09:20.0,6.05,368.9,7.999,1180,21.607,Closed
102090,100,C,28:21:30,09:30.0,6.05,368.9,7.999,1180,21.604,Closed
102100,100,C,28:21:40,09:40.0,6.05,368.5,8.003,1180,21.6,Closed
102110,100,C,28:21:50,09:50.0,6.04,368.2,8.001,1180,21.601,Closed
102120,100,C,28:22:00,10:00.0,6.04,368.5,8.002,1180,21.6,Closed
102130,100,C,28:22:10,10:10.0,6.04,368.8,8.002,1180,21.601,Closed
102140,100,C,28:22:20,10:20.0,6.03,368.9,8,1180,21.602,Closed
102150,100,C,28:22:30,10:30.0,6.03,369,8,1180,21.6,Closed
102160,100,C,28:22:40,10:40.0,6.03,368.6,8.004,1180,21.598,Closed
102170,100,C,28:22:50,10:50.0,6.02,368.2,8.004,1181,21.597,Closed
102180,100,C,28:23:00,11:00.0,6.02,368.4,8.003,1181,21.595,Closed
102190,100,C,28:23:10,11:10.0,6.01,368.4,8.002,1181,21.595,Closed
102200,100,C,28:23:20,11:20.0,6.01,368.4,8.002,1181,21.596,Closed
102210,100,C,28:23:30,11:30.0,6.01,368.4,8.004,1181,21.595,Closed
102220,100,C,28:23:40,11:40.0,6,368.3,8.003,1181,21.599,Closed
102230,100,C,28:23:50,11:50.0,6,368.5,8.003,1181,21.595,Closed
102240,100,C,28:24:00,12:00.0,5.99,368.6,8.003,1181,21.592,Closed
102250,100,C,28:24:10,12:10.0,5.99,369,8.004,1181,21.595,Closed
102260,100,C,28:24:20,12:20.0,5.99,369.1,8.005,1181,21.593,Closed
102270,100,C,28:24:30,12:30.0,5.98,369,8.004,1180,21.592,Closed
102280,100,C,28:24:40,12:40.0,5.98,369,8.003,1179,21.592,Closed
102290,100,C,28:24:50,12:50.0,5.98,369.3,8.003,1178,21.593,Closed
102300,100,C,28:25:00,13:00.0,5.97,369.2,8.005,1178,21.593,Closed
102310,100,C,28:25:10,13:10.0,5.97,369,8.004,1177,21.589,Closed
102320,100,C,28:25:20,13:20.0,5.96,368.8,8.001,1176,21.588,Closed
102330,100,C,28:25:30,13:30.0,5.96,368.8,8.004,1174,21.59,Closed
102340,100,C,28:25:40,13:40.0,5.96,369.2,8.004,1174,21.588,Closed
102350,100,C,28:25:50,13:50.0,5.95,369.2,8.005,1175,21.591,Closed
102360,100,C,28:26:00,14:00.0,5.95,369,8.003,1172,21.591,Closed
102370,100,C,28:26:10,14:10.0,5.94,368.7,8.005,1170,21.59,Closed
102380,100,C,28:26:20,14:20.0,5.94,368.9,8.004,1171,21.59,Closed
