t (s),E_ID,S_ID,t (h),Timestamp,DO,ORP,pH,EC,Temp,Valve_Position
21460,50,A1,5:57,19:40.1,3.65,627.9,7.704,1103,21.914,Closed
21470,50,A1,5:57,19:50.1,3.65,628.3,7.706,1103,21.912,Closed
21480,50,A1,5:58,20:00.1,3.65,628.7,7.706,1103,21.908,Closed
21490,50,A1,5:58,20:10.1,3.64,629.4,7.704,1103,21.907,Closed
21500,50,A1,5:58,20:20.1,3.64,628.1,7.707,1103,21.906,Closed
21510,50,A1,5:58,20:30.1,3.64,628.3,7.705,1103,21.902,Closed
21520,50,A1,5:58,20:40.1,3.64,628.5,7.705,1103,21.902,Closed
21530,50,A1,5:58,20:50.1,3.64,628.6,7.704,1103,21.9,Closed
21540,50,A1,5:59,21:00.1,3.63,629.1,7.704,1103,21.895,Closed
21550,50,A1,5:59,21:10.1,3.64,629.1,7.703,1103,21.894,Closed
21560,50,A1,5:59,21:20.1,3.63,629.1,7.704,1103,21.89,Closed
21570,50,A1,5:59,21:30.1,3.63,629,7.707,1102,21.884,Closed
21580,50,A1,5:59,21:40.1,3.63,628.7,7.703,1102,21.885,Closed
21590,50,A1,5:59,21:50.1,3.63,629.2,7.705,1102,21.883,Closed
21600,50,A1,6:00,22:00.1,3.63,629.4,7.708,1102,21.88,Closed
21610,50,A1,6:00,22:10.1,3.63,629.6,7.708,1102,21.879,Closed
21620,50,A1,6:00,22:20.1,3.63,628.9,7.708,1102,21.877,Closed
21630,50,A1,6:00,22:30.1,3.63,629.2,7.709,1102,21.871,Closed
21640,50,A1,6:00,22:40.1,3.63,629.6,7.708,1102,21.868,Closed
21650,50,A1,6:00,22:50.1,3.62,629.6,7.706,1102,21.865,Closed
21660,50,A1,6:01,23:00.1,3.62,629.6,7.706,1102,21.862,Closed
21670,50,A1,6:01,23:10.1,3.62,629.4,7.708,1102,21.863,Closed
21680,50,A1,6:01,23:20.1,3.62,629.5,7.706,1102,21.862,Closed
21690,50,A1,6:01,23:30.1,3.62,629,7.71,1101,21.862,Closed
21700,50,A1,6:01,23:40.1,3.62,628.4,7.708,1101,21.857,Closed
21710,50,A1,6:01,23:50.1,3.62,628.8,7.706,1101,21.855,Closed
21720,50,A1,6:02,24:00.1,3.62,628.5,7.706,1101,21.852,Closed
21730,50,A1,6:02,24:10.1,3.61,628.5,7.706,1101,21.852,Closed
21740,50,A1,6:02,24:20.1,3.61,628.4,7.707,1101,21.85,Closed
21750,50,A1,6:02,24:30.1,3.61,628.5,7.707,1101,21.848,Closed
21760,50,A1,6:02,24:40.1,3.61,628.8,7.708,1101,21.845,Closed
21770,50,A1,6:02,24:50.1,3.61,628.5,7.709,1101,21.844,Closed
21780,50,A1,6:03,25:00.1,3.61,628.6,7.705,1101,21.842,Closed
21790,50,A1,6:03,25:10.1,3.61,629.4,7.707,1101,21.838,Closed
21800,50,A1,6:03,25:20.1,3.61,629.2,7.707,1101,21.837,Closed
21810,50,A1,6:03,25:30.1,3.6,628.7,7.706,1101,21.836,Closed
21820,50,A1,6:03,25:40.1,3.6,628.2,7.708,1100,21.832,Closed
21830,50,A1,6:03,25:50.1,3.6,628.4,7.708,1100,21.827,Closed
21840,50,A1,6:04,26:00.1,3.6,629.2,7.709,1100,21.825,Closed
21850,50,A1,6:04,26:10.1,3.6,629.2,7.708,1100,21.825,Closed
21860,50,A1,6:04,26:20.1,3.6,629.1,7.708,1100,21.823,Closed
21870,50,A1,6:04,26:30.1,3.59,628.7,7.708,1100,21.823,Closed
21880,50,A1,6:04,26:40.1,3.59,628.2,7.71,1100,21.819,Closed
21890,50,A1,6:04,26:50.1,3.59,627.8,7.709,1100,21.816,Closed
21900,50,A1,6:05,27:00.1,3.59,628.2,7.711,1100,21.814,Closed
21910,50,A1,6:05,27:10.1,3.59,628.7,7.71,1100,21.81,Closed
21920,50,A1,6:05,27:20.1,3.59,628.8,7.712,1100,21.809,Closed
21930,50,A1,6:05,27:30.1,3.59,628.5,7.712,1100,21.805,Closed
21940,50,A1,6:05,27:40.1,3.59,628.4,7.712,1100,21.806,Closed
21950,50,A1,6:05,27:50.1,3.59,628,7.712,1099,21.806,Closed
21960,50,A1,6:06,28:00.1,3.59,627.6,7.71,1099,21.805,Closed
21970,50,A1,6:06,28:10.1,3.59,628,7.709,1099,21.801,Closed
21980,50,A1,6:06,28:20.1,3.59,628.3,7.711,1099,21.801,Closed
21990,50,A1,6:06,28:30.1,3.59,628.4,7.712,1099,21.801,Closed
22000,50,A1,6:06,28:40.1,3.59,629.1,7.711,1099,21.796,Closed
22010,50,A1,6:06,28:50.1,3.58,628.2,7.71,1099,21.793,Closed
22020,50,A1,6:07,29:00.1,3.58,627.7,7.71,1099,21.789,Closed
22030,50,A1,6:07,29:10.1,3.58,627.2,7.711,1099,21.788,Closed
22040,50,A1,6:07,29:20.1,3.58,627.3,7.713,1099,21.784,Closed
22050,50,A1,6:07,29:30.1,3.58,626.7,7.714,1099,21.78,Closed
22060,50,A1,6:07,29:40.1,3.58,626.9,7.716,1099,21.779,Closed
22070,50,A1,6:07,29:50.1,3.58,627.5,7.717,1099,21.776,Closed
22080,50,A1,6:08,30:00.1,3.58,627.3,7.716,1098,21.775,Closed
22090,50,A1,6:08,30:10.1,3.58,627.4,7.713,1098,21.772,Closed
22100,50,A1,6:08,30:20.1,3.58,627.5,7.713,1098,21.768,Closed
22110,50,A1,6:08,30:30.1,3.58,627.3,7.714,1098,21.768,Closed
22120,50,A1,6:08,30:40.1,3.58,627.3,7.714,1098,21.766,Closed
22130,50,A1,6:08,30:50.1,3.58,627.5,7.712,1098,21.762,Closed
22140,50,A1,6:09,31:00.1,3.57,627.9,7.714,1098,21.761,Closed
22150,50,A1,6:09,31:10.1,4.35,572.8,7.695,1107,21.762,Open
22160,50,A1,6:09,31:20.1,5.77,568.6,7.677,1101,21.764,Open
22170,50,A1,6:09,31:30.1,6.13,568.1,7.656,1094,21.765,Open
22180,50,A1,6:09,31:40.1,6.05,566.8,7.666,1096,21.766,Open
22190,50,A1,6:09,31:50.1,5.9,567.5,7.651,1097,21.763,Open
22200,50,A1,6:10,32:00.1,5.77,567,7.658,1095,21.757,Open
22210,50,A1,6:10,32:10.1,5.64,565.9,7.666,1094,21.759,Open
22220,50,A1,6:10,32:20.1,5.57,566.2,7.666,1094,21.757,Open
22230,50,A1,6:10,32:30.1,5.53,567.6,7.661,1094,21.757,Open
22240,50,A1,6:10,32:40.1,5.48,565.4,7.658,1095,21.756,Open
22250,50,A1,6:10,32:50.1,5.44,563.8,7.656,1096,21.75,Open
22260,50,A1,6:11,33:00.1,5.4,564.7,7.662,1097,21.749,Open
22270,50,A1,6:11,33:10.1,5.32,563.1,7.662,1097,21.747,Open
22280,50,A1,6:11,33:20.1,5.31,564.5,7.667,1097,21.749,Open
22290,50,A1,6:11,33:30.1,5.27,562.6,7.662,1097,21.749,Open
22300,50,A1,6:11,33:40.1,5.27,563.9,7.661,1097,21.749,Open
22310,50,A1,6:11,33:50.1,5.18,565,7.653,1097,21.749,Open
22320,50,A1,6:12,34:00.1,5.17,564.1,7.661,1097,21.747,Open
22330,50,A1,6:12,34:10.1,5.14,563.6,7.661,1097,21.752,Open
22340,50,A1,6:12,34:20.1,5.13,565.6,7.66,1097,21.749,Open
22350,50,A1,6:12,34:30.1,5.13,563.5,7.656,1097,21.748,Open
22360,50,A1,6:12,34:40.1,5.06,562.4,7.656,1097,21.747,Open
22370,50,A1,6:12,34:50.1,5.04,562,7.663,1098,21.749,Open
22380,50,A1,6:13,35:00.1,5,559.1,7.658,1099,21.75,Open
22390,50,A1,6:13,35:10.1,4.98,559.3,7.664,1100,21.749,Open
22400,50,A1,6:13,35:20.1,4.98,556.9,7.664,1101,21.75,Open
22410,50,A1,6:13,35:30.1,4.96,556,7.66,1103,21.752,Open
22420,50,A1,6:13,35:40.1,4.89,558.1,7.658,1105,21.761,Open
22430,50,A1,6:13,35:50.1,4.91,557.4,7.664,1107,21.766,Open
22440,50,A1,6:14,36:00.1,4.86,558.1,7.668,1110,21.767,Open
22450,50,A1,6:14,36:10.1,4.89,557,7.668,1113,21.769,Open
22460,50,A1,6:14,36:20.1,4.88,557.2,7.671,1116,21.78,Open
22470,50,A1,6:14,36:30.1,4.89,558.9,7.678,1118,21.79,Open
22480,50,A1,6:14,36:40.1,4.88,559.5,7.675,1120,21.798,Open
22490,50,A1,6:14,36:50.1,4.88,559.5,7.675,1122,21.808,Open
22500,50,A1,6:15,37:00.1,4.9,560.5,7.673,1123,21.815,Open
22510,50,A1,6:15,37:10.1,4.81,561.9,7.679,1124,21.828,Open
22520,50,A1,6:15,37:20.1,4.82,561.2,7.667,1125,21.839,Open
22530,50,A1,6:15,37:30.1,4.87,561.3,7.669,1126,21.853,Open
22540,50,A1,6:15,37:40.1,4.83,563.9,7.669,1127,21.865,Open
22550,50,A1,6:15,37:50.1,4.86,562.3,7.669,1127,21.876,Open
22560,50,A1,6:16,38:00.1,4.89,562.9,7.677,1127,21.887,Open
22570,50,A1,6:16,38:10.1,4.82,567.2,7.666,1128,21.894,Open
22580,50,A1,6:16,38:20.1,4.79,562.6,7.666,1128,21.907,Open
22590,50,A1,6:16,38:30.1,4.84,562.6,7.669,1128,21.918,Open
22600,50,A1,6:16,38:40.1,4.78,564.6,7.671,1128,21.929,Open
22610,50,A1,6:16,38:50.1,4.78,562.5,7.668,1128,21.934,Open
22620,50,A1,6:17,39:00.1,4.79,564.2,7.668,1128,21.943,Open
22630,50,A1,6:17,39:10.1,4.79,564.7,7.669,1128,21.952,Open
22640,50,A1,6:17,39:20.1,4.79,565.1,7.668,1128,21.961,Open
22650,50,A1,6:17,39:30.1,4.74,565,7.668,1129,21.968,Open
22660,50,A1,6:17,39:40.1,4.73,564.7,7.661,1129,21.972,Open
22670,50,A1,6:17,39:50.1,4.7,564.1,7.669,1129,21.981,Open
22680,50,A1,6:18,40:00.1,4.74,564.1,7.667,1129,21.988,Open
22690,50,A1,6:18,40:10.1,4.72,565.4,7.664,1129,21.993,Open
22700,50,A1,6:18,40:20.1,4.71,564.6,7.667,1129,21.997,Open
22710,50,A1,6:18,40:30.1,4.72,566.9,7.664,1129,22.004,Open
22720,50,A1,6:18,40:40.1,4.72,566.9,7.666,1129,22.01,Open
22730,50,A1,6:18,40:50.1,4.68,566.6,7.664,1129,22.017,Open
22740,50,A1,6:19,41:00.1,4.72,565.6,7.667,1129,22.016,Open
22750,50,A1,6:19,41:10.1,4.62,600,7.619,1129,22.024,Closed
22760,50,A1,6:19,41:20.1,4.14,613.1,7.593,1129,22.032,Closed
22770,50,A1,6:19,41:30.1,3.79,616.5,7.587,1129,22.043,Closed
22780,50,A1,6:19,41:40.1,3.56,618.1,7.588,1129,22.053,Closed
22790,50,A1,6:19,41:50.1,3.39,619.5,7.588,1129,22.059,Closed
22800,50,A1,6:20,42:00.1,3.27,621,7.596,1129,22.066,Closed
22810,50,A1,6:20,42:10.1,3.19,621.6,7.599,1129,22.071,Closed
22820,50,A1,6:20,42:20.1,3.12,621.8,7.604,1128,22.075,Closed
22830,50,A1,6:20,42:30.1,3.07,622.1,7.61,1128,22.081,Closed
22840,50,A1,6:20,42:40.1,3.04,622.7,7.611,1128,22.087,Closed
22850,50,A1,6:20,42:50.1,3.01,623.4,7.616,1128,22.092,Closed
22860,50,A1,6:21,43:00.1,3,624.2,7.622,1127,22.093,Closed
22870,50,A1,6:21,43:10.1,2.99,624.9,7.625,1127,22.098,Closed
22880,50,A1,6:21,43:20.1,2.99,624.6,7.626,1127,22.103,Closed
22890,50,A1,6:21,43:30.1,2.99,624.6,7.631,1127,22.104,Closed
22900,50,A1,6:21,43:40.1,2.99,625.4,7.631,1126,22.105,Closed
22910,50,A1,6:21,43:50.1,3,626.4,7.639,1126,22.109,Closed
22920,50,A1,6:22,44:00.1,3.01,626.4,7.642,1126,22.116,Closed
22930,50,A1,6:22,44:10.1,3.03,626,7.647,1126,22.12,Closed
22940,50,A1,6:22,44:20.1,3.05,626.9,7.645,1125,22.125,Closed
22950,50,A1,6:22,44:30.1,3.07,627.8,7.647,1125,22.129,Closed
22960,50,A1,6:22,44:40.1,3.09,627.8,7.65,1125,22.136,Closed
22970,50,A1,6:22,44:50.1,3.12,627.3,7.652,1125,22.14,Closed
22980,50,A1,6:23,45:00.1,3.15,628.8,7.654,1125,22.144,Closed
22990,50,A1,6:23,45:10.1,3.19,628.3,7.657,1124,22.148,Closed
23000,50,A1,6:23,45:20.1,3.23,629,7.66,1124,22.153,Closed
23010,50,A1,6:23,45:30.1,3.26,628.6,7.663,1124,22.157,Closed
23020,50,A1,6:23,45:40.1,3.3,629.8,7.664,1124,22.16,Closed
23030,50,A1,6:23,45:50.1,3.34,629.9,7.665,1124,22.163,Closed
23040,50,A1,6:24,46:00.1,3.37,629.4,7.666,1124,22.163,Closed
23050,50,A1,6:24,46:10.1,3.4,630.3,7.667,1123,22.166,Closed
23060,50,A1,6:24,46:20.1,3.43,630.9,7.67,1123,22.17,Closed
23070,50,A1,6:24,46:30.1,3.45,630.2,7.672,1123,22.173,Closed
23080,50,A1,6:24,46:40.1,3.48,630.5,7.676,1123,22.177,Closed
23090,50,A1,6:24,46:50.1,3.49,631.1,7.677,1123,22.178,Closed
23100,50,A1,6:25,47:00.1,3.51,630.4,7.678,1123,22.182,Closed
23110,50,A1,6:25,47:10.1,3.53,631.1,7.678,1123,22.182,Closed
23120,50,A1,6:25,47:20.1,3.54,631.8,7.68,1122,22.184,Closed
23130,50,A1,6:25,47:30.1,3.56,631.4,7.68,1122,22.187,Closed
23140,50,A1,6:25,47:40.1,3.57,630.9,7.682,1122,22.19,Closed
23150,50,A1,6:25,47:50.1,3.58,631.4,7.685,1122,22.192,Closed
23160,50,A1,6:26,48:00.1,3.59,632.5,7.686,1122,22.194,Closed
23170,50,A1,6:26,48:10.1,3.6,631.8,7.689,1122,22.199,Closed
23180,50,A1,6:26,48:20.1,3.61,631.3,7.687,1122,22.199,Closed
23190,50,A1,6:26,48:30.1,3.62,632.2,7.691,1121,22.2,Closed
23200,50,A1,6:26,48:40.1,3.63,632.2,7.691,1121,22.204,Closed
23210,50,A1,6:26,48:50.1,3.64,631.8,7.695,1121,22.205,Closed
23220,50,A1,6:27,49:00.1,3.65,632.4,7.696,1121,22.209,Closed
23230,50,A1,6:27,49:10.1,3.65,633,7.695,1121,22.212,Closed
23240,50,A1,6:27,49:20.1,3.66,632.8,7.694,1121,22.215,Closed
23250,50,A1,6:27,49:30.1,3.67,633.2,7.699,1121,22.217,Closed
23260,50,A1,6:27,49:40.1,3.67,632.6,7.699,1121,22.222,Closed
23270,50,A1,6:27,49:50.1,3.68,632.2,7.7,1120,22.224,Closed
23280,50,A1,6:28,50:00.1,3.68,632.7,7.702,1120,22.222,Closed
23290,50,A1,6:28,50:10.1,3.68,633.5,7.7,1120,22.224,Closed
23300,50,A1,6:28,50:20.1,3.69,632.7,7.702,1120,22.225,Closed
23310,50,A1,6:28,50:30.1,3.69,632.5,7.703,1120,22.225,Closed
23320,50,A1,6:28,50:40.1,3.69,633.1,7.702,1120,22.225,Closed
23330,50,A1,6:28,50:50.1,3.69,633.7,7.702,1120,22.224,Closed
23340,50,A1,6:29,51:00.1,3.69,633.1,7.701,1120,22.226,Closed
23350,50,A1,6:29,51:10.1,3.69,632.8,7.704,1119,22.228,Closed
23360,50,A1,6:29,51:20.1,3.69,633.4,7.705,1119,22.23,Closed
23370,50,A1,6:29,51:30.1,3.69,632.5,7.707,1119,22.231,Closed
23380,50,A1,6:29,51:40.1,3.69,632.7,7.708,1119,22.229,Closed
23390,50,A1,6:29,51:50.1,3.69,633.8,7.706,1119,22.229,Closed
23400,50,A1,6:30,52:00.1,3.69,633.4,7.706,1119,22.228,Closed
23410,50,A1,6:30,52:10.1,3.69,632.8,7.708,1119,22.225,Closed
23420,50,A1,6:30,52:20.1,3.68,633.3,7.709,1119,22.229,Closed
23430,50,A1,6:30,52:30.1,3.68,634,7.709,1119,22.231,Closed
23440,50,A1,6:30,52:40.1,3.68,632.8,7.712,1118,22.23,Closed
23450,50,A1,6:30,52:50.1,3.68,633.7,7.71,1118,22.233,Closed
23460,50,A1,6:31,53:00.1,3.68,633.5,7.712,1118,22.233,Closed
23470,50,A1,6:31,53:10.1,3.68,633.4,7.712,1118,22.234,Closed
23480,50,A1,6:31,53:20.1,3.68,633.9,7.714,1118,22.234,Closed
23490,50,A1,6:31,53:30.1,3.68,633.2,7.716,1118,22.238,Closed
23500,50,A1,6:31,53:40.1,3.68,633.4,7.716,1118,22.241,Closed
23510,50,A1,6:31,53:50.1,3.68,634.8,7.715,1118,22.241,Closed
23520,50,A1,6:32,54:00.1,3.68,634.2,7.714,1118,22.243,Closed
23530,50,A1,6:32,54:10.1,3.68,634.2,7.717,1117,22.249,Closed
23540,50,A1,6:32,54:20.1,3.68,635.4,7.717,1117,22.249,Closed
23550,50,A1,6:32,54:30.1,3.68,635.3,7.716,1117,22.249,Closed
23560,50,A1,6:32,54:40.1,3.68,634.4,7.716,1117,22.252,Closed
23570,50,A1,6:32,54:50.1,3.68,635,7.713,1117,22.256,Closed
23580,50,A1,6:33,55:00.1,3.68,635.1,7.717,1117,22.257,Closed
23590,50,A1,6:33,55:10.1,3.68,634,7.716,1117,22.257,Closed
23600,50,A1,6:33,55:20.1,3.68,635,7.718,1117,22.258,Closed
23610,50,A1,6:33,55:30.1,3.68,635.3,7.716,1117,22.259,Closed
23620,50,A1,6:33,55:40.1,3.68,634.2,7.715,1117,22.262,Closed
23630,50,A1,6:33,55:50.1,3.68,634.5,7.718,1117,22.262,Closed
23640,50,A1,6:34,56:00.1,3.68,635.5,7.717,1116,22.266,Closed
23650,50,A1,6:34,56:10.1,3.68,634.4,7.72,1116,22.265,Closed
23660,50,A1,6:34,56:20.1,3.68,634.7,7.72,1116,22.265,Closed
23670,50,A1,6:34,56:30.1,3.68,635.3,7.718,1116,22.265,Closed
23680,50,A1,6:34,56:40.1,3.68,634.3,7.719,1116,22.263,Closed
23690,50,A1,6:34,56:50.1,3.68,634.1,7.718,1116,22.263,Closed
23700,50,A1,6:35,57:00.1,3.68,634.7,7.72,1116,22.262,Closed
23710,50,A1,6:35,57:10.1,3.69,634.5,7.72,1116,22.263,Closed
23720,50,A1,6:35,57:20.1,3.68,634.2,7.722,1116,22.264,Closed
23730,50,A1,6:35,57:30.1,3.68,634.8,7.723,1116,22.261,Closed
23740,50,A1,6:35,57:40.1,3.68,634.2,7.726,1115,22.262,Closed
23750,50,A1,6:35,57:50.1,3.69,633.7,7.728,1115,22.263,Closed
23760,50,A1,6:36,58:00.1,3.69,634.5,7.726,1115,22.263,Closed
23770,50,A1,6:36,58:10.1,3.69,634.7,7.726,1115,22.264,Closed
23780,50,A1,6:36,58:20.1,3.69,633.8,7.725,1115,22.266,Closed
23790,50,A1,6:36,58:30.1,3.69,634.9,7.725,1115,22.267,Closed
23800,50,A1,6:36,58:40.1,3.69,634.4,7.725,1115,22.264,Closed
23810,50,A1,6:36,58:50.1,3.69,635.2,7.724,1115,22.262,Closed
23820,50,A1,6:37,59:00.1,3.69,635.5,7.726,1115,22.262,Closed
23830,50,A1,6:37,59:10.1,3.69,634.7,7.728,1115,22.262,Closed
23840,50,A1,6:37,59:20.1,3.69,636.1,7.727,1115,22.262,Closed
23850,50,A1,6:37,59:30.1,3.69,635.5,7.728,1114,22.262,Closed
23860,50,A1,6:37,59:40.1,3.69,634.9,7.729,1114,22.26,Closed
23870,50,A1,6:37,59:50.1,3.69,635.5,7.729,1114,22.261,Closed
23880,50,A1,6:38,00:00.1,3.69,635.6,7.729,1114,22.26,Closed
23890,50,A1,6:38,00:10.0,3.69,635.1,7.729,1114,22.258,Closed
23900,50,A1,6:38,00:20.1,3.69,635.1,7.728,1114,22.262,Closed
23910,50,A1,6:38,00:30.1,3.69,635.1,7.73,1114,22.262,Closed
23920,50,A1,6:38,00:40.1,3.69,634.4,7.734,1114,22.261,Closed
23930,50,A1,6:38,00:50.1,3.69,635.7,7.733,1114,22.262,Closed
23940,50,A1,6:39,01:00.1,3.69,635.1,7.733,1114,22.261,Closed
23950,50,A1,6:39,01:10.1,3.69,635.1,7.733,1114,22.262,Closed
23960,50,A1,6:39,01:20.1,3.69,636,7.731,1113,22.259,Closed
23970,50,A1,6:39,01:30.1,3.69,635.1,7.731,1113,22.258,Closed
23980,50,A1,6:39,01:40.1,3.69,636.3,7.729,1113,22.257,Closed
23990,50,A1,6:39,01:50.1,3.68,635.7,7.73,1113,22.259,Closed
24000,50,A1,6:40,02:00.1,3.69,635.2,7.732,1113,22.26,Closed
24010,50,A1,6:40,02:10.1,3.68,636.4,7.73,1113,22.259,Closed
24020,50,A1,6:40,02:20.1,3.68,635.6,7.731,1113,22.26,Closed
24030,50,A1,6:40,02:30.1,3.68,635.6,7.733,1113,22.259,Closed
24040,50,A1,6:40,02:40.1,3.68,637.4,7.733,1113,22.258,Closed
24050,50,A1,6:40,02:50.1,3.68,636.4,7.73,1113,22.256,Closed
24060,50,A1,6:41,03:00.1,3.67,635.9,7.73,1113,22.255,Closed
24070,50,A1,6:41,03:10.1,3.67,636.5,7.734,1113,22.255,Closed
24080,50,A1,6:41,03:20.1,3.67,636.5,7.73,1113,22.254,Closed
24090,50,A1,6:41,03:30.1,3.67,637,7.731,1112,22.254,Closed
24100,50,A1,6:41,03:40.1,3.67,636.8,7.731,1112,22.254,Closed
24110,50,A1,6:41,03:50.1,3.67,635.6,7.734,1112,22.254,Closed
24120,50,A1,6:42,04:00.1,3.67,636.5,7.734,1112,22.253,Closed
24130,50,A1,6:42,04:10.1,3.67,636.7,7.733,1112,22.254,Closed
24140,50,A1,6:42,04:20.1,3.67,636,7.734,1112,22.257,Closed
24150,50,A1,6:42,04:30.1,3.66,636.8,7.736,1112,22.258,Closed
24160,50,A1,6:42,04:40.1,3.66,635.8,7.734,1112,22.259,Closed
24170,50,A1,6:42,04:50.1,3.66,636.8,7.734,1112,22.26,Closed
24180,50,A1,6:43,05:00.1,3.66,637,7.737,1112,22.261,Closed
24190,50,A1,6:43,05:10.1,3.66,635.8,7.734,1112,22.261,Closed
24200,50,A1,6:43,05:20.1,3.66,636.7,7.736,1112,22.26,Closed
24210,50,A1,6:43,05:30.1,3.66,637,7.737,1112,22.26,Closed
24220,50,A1,6:43,05:40.1,3.65,637.2,7.734,1112,22.261,Closed
24230,50,A1,6:43,05:50.1,3.65,636.3,7.738,1111,22.26,Closed
24240,50,A1,6:44,06:00.1,3.65,637,7.735,1111,22.259,Closed
24250,50,A1,6:44,06:10.1,3.65,637.6,7.733,1111,22.258,Closed
24260,50,A1,6:44,06:20.1,3.65,636.9,7.733,1111,22.252,Closed
24270,50,A1,6:44,06:30.1,3.65,637.8,7.736,1111,22.255,Closed
24280,50,A1,6:44,06:40.1,3.65,637,7.733,1111,22.252,Closed
24290,50,A1,6:44,06:50.1,3.64,637.4,7.733,1111,22.25,Closed
24300,50,A1,6:45,07:00.1,3.64,637.8,7.732,1111,22.252,Closed
24310,50,A1,6:45,07:10.1,3.64,638,7.734,1111,22.253,Closed
24320,50,A1,6:45,07:20.1,3.64,637.4,7.734,1111,22.252,Closed
24330,50,A1,6:45,07:30.1,3.64,637.6,7.734,1111,22.251,Closed
24340,50,A1,6:45,07:40.1,3.64,638.1,7.734,1111,22.251,Closed
24350,50,A1,6:45,07:50.1,3.64,637.4,7.735,1111,22.251,Closed
24360,50,A1,6:46,08:00.1,3.64,637.5,7.736,1111,22.252,Closed
24370,50,A1,6:46,08:10.1,3.64,638.7,7.734,1110,22.249,Closed
24380,50,A1,6:46,08:20.1,3.64,638.5,7.734,1110,22.249,Closed
24390,50,A1,6:46,08:30.1,3.63,638.1,7.736,1110,22.251,Closed
24400,50,A1,6:46,08:40.1,3.64,638.1,7.735,1110,22.252,Closed
24410,50,A1,6:46,08:50.1,3.63,637.7,7.736,1110,22.252,Closed
24420,50,A1,6:47,09:00.1,3.63,638.9,7.737,1110,22.253,Closed
24430,50,A1,6:47,09:10.1,3.64,637.8,7.737,1110,22.251,Closed
24440,50,A1,6:47,09:20.1,3.63,638.5,7.738,1110,22.249,Closed
24450,50,A1,6:47,09:30.1,3.63,638.3,7.737,1110,22.251,Closed
24460,50,A1,6:47,09:40.1,3.63,637.5,7.735,1110,22.249,Closed
24470,50,A1,6:47,09:50.1,3.63,638.3,7.736,1110,22.248,Closed
24480,50,A1,6:48,10:00.1,3.63,637.8,7.736,1110,22.246,Closed
24490,50,A1,6:48,10:10.1,3.63,638.4,7.736,1110,22.247,Closed
24500,50,A1,6:48,10:20.1,3.62,639,7.738,1110,22.246,Closed
24510,50,A1,6:48,10:30.1,3.62,637.6,7.739,1110,22.247,Closed
24520,50,A1,6:48,10:40.1,3.63,638.8,7.739,1110,22.244,Closed
24530,50,A1,6:48,10:50.1,3.62,638.4,7.737,1110,22.244,Closed
24540,50,A1,6:49,11:00.1,3.62,638.1,7.737,1109,22.241,Closed
24550,50,A1,6:49,11:10.1,3.62,638.4,7.737,1109,22.241,Closed
24560,50,A1,6:49,11:20.1,3.62,637.6,7.739,1109,22.242,Closed
24570,50,A1,6:49,11:30.1,3.62,638.3,7.738,1109,22.241,Closed
24580,50,A1,6:49,11:40.1,3.62,638.5,7.737,1109,22.245,Closed
24590,50,A1,6:49,11:50.1,3.62,637.7,7.739,1109,22.242,Closed
24600,50,A1,6:50,12:00.1,3.62,638.9,7.737,1109,22.241,Closed
24610,50,A1,6:50,12:10.1,3.62,638.5,7.739,1109,22.241,Closed
24620,50,A1,6:50,12:20.1,3.62,637.8,7.742,1109,22.235,Closed
24630,50,A1,6:50,12:30.1,3.62,638.6,7.741,1109,22.234,Closed
24640,50,A1,6:50,12:40.1,3.62,638,7.737,1109,22.235,Closed
24650,50,A1,6:50,12:50.1,3.62,638,7.741,1109,22.236,Closed
24660,50,A1,6:51,13:00.1,3.62,639,7.741,1109,22.24,Closed
24670,50,A1,6:51,13:10.1,3.61,638.1,7.739,1109,22.241,Closed
24680,50,A1,6:51,13:20.1,3.62,638.8,7.739,1109,22.242,Closed
24690,50,A1,6:51,13:30.1,3.62,638.7,7.741,1109,22.243,Closed
24700,50,A1,6:51,13:40.1,3.62,638.3,7.742,1109,22.244,Closed
24710,50,A1,6:51,13:50.1,3.61,638.3,7.741,1108,22.245,Closed
24720,50,A1,6:52,14:00.1,3.61,639.3,7.741,1108,22.245,Closed
24730,50,A1,6:52,14:10.1,3.61,639,7.739,1108,22.245,Closed
24740,50,A1,6:52,14:20.1,3.61,638.8,7.741,1108,22.245,Closed
24750,50,A1,6:52,14:30.1,3.61,639,7.741,1108,22.247,Closed
24760,50,A1,6:52,14:40.1,3.61,638.9,7.74,1108,22.247,Closed
24770,50,A1,6:52,14:50.1,3.61,638.5,7.741,1108,22.248,Closed
24780,50,A1,6:53,15:00.1,3.61,638.5,7.739,1108,22.244,Closed
24790,50,A1,6:53,15:10.1,3.61,639.6,7.739,1108,22.243,Closed
24800,50,A1,6:53,15:20.1,3.61,638,7.739,1108,22.244,Closed
24810,50,A1,6:53,15:30.1,3.61,638.3,7.741,1108,22.244,Closed
24820,50,A1,6:53,15:40.1,3.61,638.7,7.74,1108,22.245,Closed
24830,50,A1,6:53,15:50.1,3.61,637.7,7.742,1108,22.244,Closed
24840,50,A1,6:54,16:00.1,3.61,638.7,7.74,1108,22.244,Closed
24850,50,A1,6:54,16:10.1,3.61,638.7,7.743,1108,22.242,Closed
24860,50,A1,6:54,16:20.1,3.61,638.1,7.743,1108,22.24,Closed
24870,50,A1,6:54,16:30.1,3.61,639.3,7.744,1108,22.238,Closed
24880,50,A1,6:54,16:40.1,3.61,638.1,7.744,1108,22.238,Closed
