t (s),E_ID,S_ID,t (h),Timestamp,DO,ORP,pH,EC,Temp,Valve_Position
950,25,A2,0:15,21:10.1,5.61,-203.9,7.553,963.5,22.593,Open
960,25,A2,0:16,21:20.1,5.61,-203.6,7.553,961.7,22.607,Open
970,25,A2,0:16,21:30.1,5.65,-198.9,7.556,967.1,22.621,Open
980,25,A2,0:16,21:40.1,5.63,-200.4,7.555,959.5,22.632,Open
990,25,A2,0:16,21:50.1,5.61,-206,7.555,957.9,22.644,Open
1000,25,A2,0:16,22:00.1,5.6,-200.3,7.552,961.2,22.649,Open
1010,25,A2,0:16,22:10.1,5.63,-206.2,7.55,967.2,22.664,Open
1020,25,A2,0:17,22:20.1,5.56,-205.7,7.553,964.4,22.674,Open
1030,25,A2,0:17,22:30.1,5.57,-204.6,7.548,962.8,22.684,Open
1040,25,A2,0:17,22:40.1,5.56,-208.5,7.551,967.3,22.693,Open
1050,25,A2,0:17,22:50.1,5.58,-207,7.55,960.5,22.704,Open
1060,25,A2,0:17,23:00.1,5.54,-213.4,7.551,966.7,22.717,Open
1070,25,A2,0:17,23:10.1,5.55,-215.7,7.557,967.6,22.727,Open
1080,25,A2,0:18,23:20.1,5.53,-205.5,7.552,965.6,22.738,Open
1090,25,A2,0:18,23:30.1,5.54,-212.5,7.552,965.2,22.75,Open
1100,25,A2,0:18,23:40.1,5.55,-214.6,7.548,968.6,22.764,Open
1110,25,A2,0:18,23:50.1,5.51,-216.4,7.554,967.6,22.777,Open
1120,25,A2,0:18,24:00.1,5.52,-222.9,7.554,962.1,22.787,Open
1130,25,A2,0:18,24:10.1,5.81,-220.4,7.55,967.7,22.797,Open
1140,25,A2,0:19,24:20.1,5.96,-212.7,7.554,963.3,22.808,Open
1150,25,A2,0:19,24:30.1,6.08,-221.9,7.552,965.2,22.823,Open
1160,25,A2,0:19,24:40.1,6.21,-221.4,7.55,965.2,22.835,Open
1170,25,A2,0:19,24:50.1,6.33,-219,7.547,961.4,22.844,Open
1180,25,A2,0:19,25:00.1,6.44,-215.9,7.545,963.1,22.852,Open
1190,25,A2,0:19,25:10.1,6.47,-217.9,7.55,959.4,22.862,Open
1200,25,A2,0:20,25:20.1,6.53,-179.4,7.545,964.8,22.87,Open
1210,25,A2,0:20,25:30.1,6.61,-193.1,7.547,963.9,22.881,Open
1220,25,A2,0:20,25:40.1,6.62,-199.6,7.555,964,22.89,Open
1230,25,A2,0:20,25:50.1,6.66,-196.4,7.548,965.5,22.901,Open
1240,25,A2,0:20,26:00.1,6.65,-205.1,7.55,961.2,22.911,Open
1250,25,A2,0:20,26:10.1,6.54,10.5,7.511,1201,22.918,Closed
1260,25,A2,0:21,26:20.1,5.88,-12.5,7.496,1205,22.929,Closed
1270,25,A2,0:21,26:30.1,5.46,-29,7.494,1205,22.941,Closed
1280,25,A2,0:21,26:40.1,5.18,-38.3,7.496,1205,22.956,Closed
1290,25,A2,0:21,26:50.1,5.01,-50.3,7.504,1204,22.969,Closed
1300,25,A2,0:21,27:00.1,4.9,-58.6,7.51,1203,22.982,Closed
1310,25,A2,0:21,27:10.1,4.83,-61.7,7.517,1203,22.993,Closed
1320,25,A2,0:22,27:20.1,4.81,-66.5,7.521,1202,23.003,Closed
1330,25,A2,0:22,27:30.1,4.81,-72.7,7.528,1202,23.013,Closed
1340,25,A2,0:22,27:40.1,4.81,-77.9,7.533,1201,23.023,Closed
1350,25,A2,0:22,27:50.1,4.83,-78.7,7.537,1201,23.032,Closed
1360,25,A2,0:22,28:00.1,4.84,-84.1,7.541,1200,23.041,Closed
1370,25,A2,0:22,28:10.1,4.86,-84.5,7.546,1200,23.051,Closed
1380,25,A2,0:23,28:20.1,4.88,-88.1,7.549,1199,23.059,Closed
1390,25,A2,0:23,28:30.1,4.92,-88.4,7.552,1199,23.068,Closed
1400,25,A2,0:23,28:40.1,4.95,-87.1,7.556,1198,23.077,Closed
1410,25,A2,0:23,28:50.1,4.99,-85.6,7.559,1198,23.085,Closed
1420,25,A2,0:23,29:00.1,5.02,-91.3,7.559,1197,23.09,Closed
1430,25,A2,0:23,29:10.1,5.05,-90.2,7.562,1197,23.096,Closed
1440,25,A2,0:24,29:20.1,5.1,-90,7.564,1196,23.102,Closed
1450,25,A2,0:24,29:30.1,5.14,-87.8,7.565,1196,23.11,Closed
1460,25,A2,0:24,29:40.1,5.17,-90.4,7.567,1195,23.116,Closed
1470,25,A2,0:24,29:50.1,5.21,-93.5,7.568,1195,23.12,Closed
1480,25,A2,0:24,30:00.1,5.25,-97.4,7.57,1194,23.125,Closed
1490,25,A2,0:24,30:10.1,5.29,-100.2,7.57,1194,23.131,Closed
1500,25,A2,0:25,30:20.1,5.32,-97.4,7.573,1193,23.137,Closed
1510,25,A2,0:25,30:30.1,5.34,-89.2,7.574,1193,23.139,Closed
1520,25,A2,0:25,30:40.1,5.37,-75.4,7.572,1192,23.143,Closed
1530,25,A2,0:25,30:50.1,5.39,-87.4,7.572,1192,23.148,Closed
1540,25,A2,0:25,31:00.1,5.4,-93.7,7.573,1191,23.153,Closed
1550,25,A2,0:25,31:10.1,5.41,-93.2,7.576,1191,23.157,Closed
1560,25,A2,0:26,31:20.1,5.42,-94.8,7.578,1190,23.159,Closed
1570,25,A2,0:26,31:30.1,5.42,-94,7.577,1190,23.162,Closed
1580,25,A2,0:26,31:40.1,5.42,-95.2,7.578,1189,23.169,Closed
1590,25,A2,0:26,31:50.1,5.43,-93.9,7.58,1189,23.173,Closed
1600,25,A2,0:26,32:00.1,5.44,-96.7,7.578,1188,23.176,Closed
1610,25,A2,0:26,32:10.1,5.45,-96.4,7.58,1188,23.18,Closed
1620,25,A2,0:27,32:20.1,5.45,-97.1,7.582,1187,23.183,Closed
1630,25,A2,0:27,32:30.1,5.45,-96.9,7.579,1187,23.186,Closed
1640,25,A2,0:27,32:40.1,5.46,-98.7,7.582,1186,23.191,Closed
1650,25,A2,0:27,32:50.1,5.46,-92.2,7.582,1186,23.191,Closed
1660,25,A2,0:27,33:00.1,5.46,-85,7.579,1185,23.195,Closed
1670,25,A2,0:27,33:10.1,5.46,-83.5,7.579,1185,23.196,Closed
1680,25,A2,0:28,33:20.1,5.47,-82.2,7.581,1184,23.2,Closed
1690,25,A2,0:28,33:30.1,5.47,-84.5,7.58,1184,23.204,Closed
1700,25,A2,0:28,33:40.1,5.47,-86.1,7.578,1184,23.208,Closed
1710,25,A2,0:28,33:50.1,5.48,-87.1,7.578,1183,23.211,Closed
1720,25,A2,0:28,34:00.1,5.48,-88.4,7.578,1183,23.212,Closed
1730,25,A2,0:28,34:10.1,5.49,-87.6,7.579,1182,23.217,Closed
1740,25,A2,0:29,34:20.1,5.49,-90.1,7.577,1182,23.218,Closed
1750,25,A2,0:29,34:30.1,5.5,-90.4,7.578,1181,23.216,Closed
1760,25,A2,0:29,34:40.1,5.5,-91.2,7.577,1181,23.217,Closed
1770,25,A2,0:29,34:50.1,5.51,-91.7,7.577,1181,23.22,Closed
1780,25,A2,0:29,35:00.1,5.52,-93.8,7.577,1180,23.224,Closed
1790,25,A2,0:29,35:10.1,5.52,-86.4,7.58,1180,23.225,Closed
1800,25,A2,0:30,35:20.1,5.52,-82.1,7.578,1179,23.225,Closed
1810,25,A2,0:30,35:30.1,5.53,-67.6,7.58,1179,23.227,Closed
1820,25,A2,0:30,35:40.1,5.56,-45.1,7.578,1178,23.229,Closed
1830,25,A2,0:30,35:50.1,5.55,-57.3,7.579,1178,23.228,Closed
1840,25,A2,0:30,36:00.1,5.58,-61.4,7.582,1177,23.225,Closed
1850,25,A2,0:30,36:10.1,5.58,-68,7.58,1177,23.227,Closed
1860,25,A2,0:31,36:20.1,5.57,-72,7.582,1177,23.227,Closed
1870,25,A2,0:31,36:30.1,5.57,-68.1,7.58,1176,23.228,Closed
1880,25,A2,0:31,36:40.1,5.57,-33.1,7.581,1176,23.228,Closed
1890,25,A2,0:31,36:50.1,5.57,-51.9,7.583,1175,23.227,Closed
1900,25,A2,0:31,37:00.1,5.57,-62,7.582,1175,23.227,Closed
1910,25,A2,0:31,37:10.1,5.56,-66.3,7.582,1175,23.228,Closed
1920,25,A2,0:32,37:20.1,5.55,-69.6,7.581,1174,23.227,Closed
1930,25,A2,0:32,37:30.1,5.55,-67.4,7.58,1174,23.226,Closed
1940,25,A2,0:32,37:40.1,5.54,-70.2,7.579,1173,23.226,Closed
1950,25,A2,0:32,37:50.1,5.53,-69.5,7.58,1173,23.224,Closed
1960,25,A2,0:32,38:00.1,5.53,-72.3,7.582,1173,23.224,Closed
1970,25,A2,0:32,38:10.1,5.52,-75.4,7.58,1172,23.226,Closed
1980,25,A2,0:33,38:20.1,5.52,-78.1,7.579,1172,23.227,Closed
1990,25,A2,0:33,38:30.1,5.51,-79.4,7.582,1171,23.229,Closed
2000,25,A2,0:33,38:40.1,5.51,-76.6,7.58,1171,23.228,Closed
2010,25,A2,0:33,38:50.1,5.5,-75.7,7.578,1171,23.228,Closed
2020,25,A2,0:33,39:00.1,5.5,-74.7,7.578,1170,23.226,Closed
2030,25,A2,0:33,39:10.1,5.49,-79.8,7.578,1170,23.224,Closed
2040,25,A2,0:34,39:20.1,5.49,-79.2,7.579,1169,23.224,Closed
2050,25,A2,0:34,39:30.1,5.48,-66.7,7.579,1169,23.221,Closed
2060,25,A2,0:34,39:40.1,5.48,-73.6,7.582,1169,23.22,Closed
2070,25,A2,0:34,39:50.1,5.47,-75,7.578,1168,23.218,Closed
2080,25,A2,0:34,40:00.1,5.47,-75.5,7.581,1168,23.216,Closed
2090,25,A2,0:34,40:10.1,5.46,-77.5,7.58,1168,23.216,Closed
2100,25,A2,0:35,40:20.1,5.45,-81.7,7.578,1167,23.212,Closed
2110,25,A2,0:35,40:30.1,5.45,-75.9,7.578,1167,23.211,Closed
2120,25,A2,0:35,40:40.1,5.44,-75.9,7.578,1166,23.208,Closed
2130,25,A2,0:35,40:50.1,5.43,-77,7.578,1166,23.207,Closed
2140,25,A2,0:35,41:00.1,5.43,-77.6,7.579,1166,23.202,Closed
2150,25,A2,0:35,41:10.1,5.42,-72.1,7.578,1165,23.202,Closed
2160,25,A2,0:36,41:20.1,5.41,-67.4,7.579,1165,23.199,Closed
2170,25,A2,0:36,41:30.1,5.41,-71.5,7.577,1165,23.198,Closed
2180,25,A2,0:36,41:40.1,5.4,-75.7,7.578,1164,23.195,Closed
2190,25,A2,0:36,41:50.1,5.39,-75.2,7.577,1164,23.195,Closed
2200,25,A2,0:36,42:00.1,5.39,-73.1,7.577,1164,23.192,Closed
2210,25,A2,0:36,42:10.1,5.38,-80.1,7.575,1163,23.189,Closed
2220,25,A2,0:37,42:20.1,5.37,-79.8,7.576,1163,23.185,Closed
2230,25,A2,0:37,42:30.1,5.37,-76.1,7.572,1163,23.184,Closed
2240,25,A2,0:37,42:40.1,5.36,-80.3,7.576,1162,23.182,Closed
2250,25,A2,0:37,42:50.1,5.35,-81.6,7.575,1162,23.179,Closed
2260,25,A2,0:37,43:00.1,5.35,-78,7.574,1161,23.177,Closed
2270,25,A2,0:37,43:10.1,5.34,-77.9,7.573,1161,23.174,Closed
2280,25,A2,0:38,43:20.1,5.33,-81.9,7.574,1161,23.173,Closed
2290,25,A2,0:38,43:30.1,5.33,-79.3,7.571,1160,23.17,Closed
2300,25,A2,0:38,43:40.1,5.32,-68.7,7.572,1160,23.164,Closed
2310,25,A2,0:38,43:50.1,5.31,-73.7,7.572,1160,23.16,Closed
2320,25,A2,0:38,44:00.1,5.31,-76.8,7.571,1159,23.154,Closed
2330,25,A2,0:38,44:10.1,5.3,-69.3,7.572,1159,23.153,Closed
2340,25,A2,0:39,44:20.1,5.29,-43,7.57,1159,23.15,Closed
2350,25,A2,0:39,44:30.1,5.29,-49.6,7.57,1158,23.148,Closed
2360,25,A2,0:39,44:40.1,5.28,-58.2,7.568,1158,23.147,Closed
2370,25,A2,0:39,44:50.1,5.27,-69.3,7.571,1158,23.143,Closed
2380,25,A2,0:39,45:00.1,5.27,-74.4,7.571,1157,23.14,Closed
2390,25,A2,0:39,45:10.1,5.26,-75.2,7.569,1157,23.137,Closed
2400,25,A2,0:40,45:20.1,5.25,-76.9,7.571,1157,23.133,Closed
2410,25,A2,0:40,45:30.1,5.25,-76.7,7.571,1156,23.13,Closed
2420,25,A2,0:40,45:40.1,5.24,-78.3,7.568,1156,23.126,Closed
2430,25,A2,0:40,45:50.1,5.24,-72.9,7.568,1156,23.123,Closed
2440,25,A2,0:40,46:00.1,5.23,-76.1,7.569,1155,23.121,Closed
2450,25,A2,0:40,46:10.1,5.22,-78.4,7.571,1155,23.116,Closed
2460,25,A2,0:41,46:20.1,5.22,-79.8,7.57,1155,23.112,Closed
2470,25,A2,0:41,46:30.1,5.21,-73.5,7.568,1154,23.108,Closed
2480,25,A2,0:41,46:40.1,5.21,-75.4,7.569,1154,23.109,Closed
2490,25,A2,0:41,46:50.1,5.2,-79.1,7.568,1154,23.104,Closed
2500,25,A2,0:41,47:00.1,5.19,-78.2,7.568,1154,23.1,Closed
2510,25,A2,0:41,47:10.1,5.19,-80.7,7.568,1153,23.099,Closed
2520,25,A2,0:42,47:20.1,5.18,-79.3,7.569,1153,23.097,Closed
2530,25,A2,0:42,47:30.1,5.18,-77.5,7.568,1153,23.093,Closed
2540,25,A2,0:42,47:40.1,5.17,-75,7.569,1152,23.091,Closed
2550,25,A2,0:42,47:50.1,5.17,-79.1,7.57,1152,23.086,Closed
2560,25,A2,0:42,48:00.1,5.16,-80.6,7.567,1152,23.083,Closed
2570,25,A2,0:42,48:10.1,5.16,-77.2,7.568,1151,23.083,Closed
2580,25,A2,0:43,48:20.1,5.15,-72.1,7.567,1151,23.078,Closed
2590,25,A2,0:43,48:30.1,5.15,-75.2,7.567,1151,23.079,Closed
2600,25,A2,0:43,48:40.1,5.14,-73.4,7.569,1151,23.078,Closed
2610,25,A2,0:43,48:50.1,5.14,-65.8,7.569,1150,23.074,Closed
2620,25,A2,0:43,49:00.1,5.13,-67.8,7.571,1150,23.072,Closed
2630,25,A2,0:43,49:10.1,5.13,-72.8,7.57,1150,23.07,Closed
2640,25,A2,0:44,49:20.1,5.13,-76.2,7.569,1149,23.064,Closed
2650,25,A2,0:44,49:30.1,5.12,-76.8,7.571,1149,23.062,Closed
2660,25,A2,0:44,49:40.1,5.12,-71.8,7.568,1149,23.06,Closed
2670,25,A2,0:44,49:50.1,5.12,-56.3,7.566,1149,23.057,Closed
2680,25,A2,0:44,50:00.1,5.11,-64.6,7.568,1148,23.057,Closed
2690,25,A2,0:44,50:10.1,5.11,-69.7,7.569,1148,23.055,Closed
2700,25,A2,0:45,50:20.1,5.1,-70.9,7.568,1148,23.051,Closed
2710,25,A2,0:45,50:30.1,5.1,-72.9,7.568,1147,23.048,Closed
2720,25,A2,0:45,50:40.1,5.09,-73.6,7.567,1147,23.045,Closed
2730,25,A2,0:45,50:50.1,5.09,-80.6,7.565,1147,23.041,Closed
2740,25,A2,0:45,51:00.1,5.08,-78.1,7.568,1147,23.039,Closed
2750,25,A2,0:45,51:10.1,5.08,-81.5,7.566,1146,23.038,Closed
2760,25,A2,0:46,51:20.1,5.08,-82.8,7.568,1146,23.034,Closed
2770,25,A2,0:46,51:30.1,5.07,-78.7,7.566,1146,23.031,Closed
2780,25,A2,0:46,51:40.1,5.07,-81.5,7.566,1145,23.027,Closed
2790,25,A2,0:46,51:50.1,5.06,-49.3,7.566,1145,23.024,Closed
2800,25,A2,0:46,52:00.1,5.06,-54.1,7.568,1145,23.022,Closed
2810,25,A2,0:46,52:10.1,5.06,-58.3,7.568,1145,23.02,Closed
2820,25,A2,0:47,52:20.1,5.05,-67.8,7.568,1145,23.014,Closed
2830,25,A2,0:47,52:30.1,5.05,-66.3,7.567,1144,23.011,Closed
2840,25,A2,0:47,52:40.1,5.05,-70.8,7.568,1144,23.006,Closed
2850,25,A2,0:47,52:50.1,5.04,-73.2,7.568,1144,23.002,Closed
2860,25,A2,0:47,53:00.1,5.04,-73.1,7.566,1143,22.999,Closed
2870,25,A2,0:47,53:10.1,5.04,-79.8,7.569,1143,22.998,Closed
2880,25,A2,0:48,53:20.1,5.03,-78.4,7.563,1143,22.993,Closed
2890,25,A2,0:48,53:30.1,5.03,-74.3,7.565,1143,22.989,Closed
2900,25,A2,0:48,53:40.1,5.03,-82.3,7.566,1142,22.984,Closed
2910,25,A2,0:48,53:50.1,5.02,-77.8,7.568,1142,22.981,Closed
2920,25,A2,0:48,54:00.1,5.02,-76.7,7.566,1142,22.977,Closed
2930,25,A2,0:48,54:10.1,5.02,-81.7,7.569,1142,22.972,Closed
2940,25,A2,0:49,54:20.1,5.01,-77.2,7.567,1141,22.965,Closed
2950,25,A2,0:49,54:30.1,5.01,-77.3,7.568,1141,22.962,Closed
2960,25,A2,0:49,54:40.1,5,-60.3,7.568,1141,22.956,Closed
2970,25,A2,0:49,54:50.1,5,-57.2,7.566,1140,22.948,Closed
2980,25,A2,0:49,55:00.1,5,-69.9,7.566,1140,22.942,Closed
2990,25,A2,0:49,55:10.1,5,-74.1,7.567,1140,22.937,Closed
3000,25,A2,0:50,55:20.1,4.99,-72.1,7.567,1140,22.933,Closed
3010,25,A2,0:50,55:30.1,4.99,-78.2,7.566,1139,22.927,Closed
3020,25,A2,0:50,55:40.1,4.98,-78.2,7.566,1139,22.923,Closed
3030,25,A2,0:50,55:50.1,4.98,-75.4,7.566,1139,22.917,Closed
3040,25,A2,0:50,56:00.1,4.97,-76.8,7.566,1139,22.911,Closed
3050,25,A2,0:50,56:10.1,4.97,-79,7.566,1138,22.906,Closed
3060,25,A2,0:51,56:20.1,4.97,-80.1,7.568,1138,22.901,Closed
3070,25,A2,0:51,56:30.1,4.96,-80.6,7.566,1138,22.896,Closed
3080,25,A2,0:51,56:40.1,4.96,-74.7,7.566,1138,22.89,Closed
3090,25,A2,0:51,56:50.1,4.96,-78.2,7.566,1138,22.889,Closed
3100,25,A2,0:51,57:00.1,4.95,-68.1,7.567,1137,22.887,Closed
3110,25,A2,0:51,57:10.1,4.95,-69.7,7.565,1137,22.88,Closed
3120,25,A2,0:52,57:20.1,4.95,-69.6,7.565,1137,22.875,Closed
3130,25,A2,0:52,57:30.1,4.94,-70.9,7.565,1136,22.867,Closed
3140,25,A2,0:52,57:40.1,4.94,-71.4,7.565,1136,22.862,Closed
3150,25,A2,0:52,57:50.1,4.94,-77.3,7.568,1136,22.858,Closed
3160,25,A2,0:52,58:00.1,4.93,-80.3,7.567,1136,22.853,Closed
3170,25,A2,0:52,58:10.1,4.93,-81.7,7.569,1135,22.852,Closed
3180,25,A2,0:53,58:20.1,4.93,-80.5,7.567,1135,22.847,Closed
3190,25,A2,0:53,58:30.1,4.92,-81.6,7.568,1135,22.844,Closed
3200,25,A2,0:53,58:40.1,4.92,-79.4,7.571,1135,22.834,Closed
3210,25,A2,0:53,58:50.1,4.91,-79.6,7.57,1134,22.829,Closed
3220,25,A2,0:53,59:00.1,4.92,-16.3,7.568,1134,22.824,Closed
3230,25,A2,0:53,59:10.1,4.91,0.2,7.568,1134,22.818,Closed
3240,25,A2,0:54,59:20.1,4.91,-23.9,7.566,1134,22.814,Closed
3250,25,A2,0:54,59:30.1,4.9,-29.8,7.568,1133,22.811,Closed
3260,25,A2,0:54,59:40.1,4.9,-42.1,7.568,1133,22.804,Closed
3270,25,A2,0:54,59:50.1,4.9,-48.3,7.566,1133,22.8,Closed
3280,25,A2,0:54,00:00.1,4.89,-53.8,7.566,1133,22.794,Closed
3290,25,A2,0:54,00:10.1,4.89,-57.5,7.566,1132,22.788,Closed
3300,25,A2,0:55,00:20.1,4.89,-64.7,7.566,1132,22.782,Closed
3310,25,A2,0:55,00:30.1,4.88,-69.7,7.567,1132,22.777,Closed
3320,25,A2,0:55,00:40.1,4.88,-72.6,7.566,1132,22.775,Closed
3330,25,A2,0:55,00:50.1,4.88,-75,7.565,1132,22.77,Closed
3340,25,A2,0:55,01:00.1,4.87,-77.6,7.569,1131,22.764,Closed
